O_id,D_id,distance
a30,c90,8.326688842557047
a30,a91,0.0
a30,c92,6.02300304149478
a30,c93,5.827316843799863
a30,a94,6.614019525428216
a30,c95,9.19507229114673
a30,c96,8.844532155338984
a30,c97,9.171584123757983
a30,c98,9.18891716842396
a30,c99,5.724163025797308
a30,c100,6.635507338308547
a30,c101,5.66288505469558
a30,c102,6.4838482594274565
a30,c103,5.896140427178266
a30,c104,5.143783481548185
a30,c105,9.977758788643605
a30,c106,9.489397617759476
a30,c107,9.354992089833793
a30,c108,10.082426991192909
a30,c109,10.571360110517388
a30,c110,10.124643234501569
a30,a111,1.3803136941992833
a30,a112,1.4040174166966812
a30,a113,0.3565383703934407
a30,a114,2.3338035200513
a30,a115,2.25953494909631
a30,a116,0.6856624987531746
a30,b117,5.130894911319025
a30,b118,5.415259650299791
a30,b119,4.894425488589777
a30,b120,4.147984072954742
a30,b121,4.4880359664169935
a30,b122,5.455574836309727
a30,a123,6.918521151369639
a30,a124,6.582948567726341
a30,a125,6.605718088614067
a30,a126,7.5534486311498314
a30,a127,7.045686578568709
a30,a128,7.154356066133703
a30,b129,5.494661547185879
a30,b130,4.858041424259082
a30,a131,7.418683266922721
a30,a132,6.5792989623361855
a30,a133,6.593921785195446
a30,c134,9.582494114674358
a30,c135,9.823596901340611
a30,c136,8.991020694291759
a30,c137,10.024478069686408
a30,c138,8.913026839567834
a30,c139,9.150490670232193
a30,a140,2.079139809930627
a30,a141,3.0591983046086155
a30,a142,2.0332621988305126
a30,a143,2.7944412647638432
a30,a144,1.1162751532973336
a30,a145,0.8580724327559713
a30,a146,1.3710565915415436
a30,a147,1.2481490875035373
a30,a148,2.5186004489197025
a30,a149,5.59292418357132
a30,a150,5.951388446533511
a30,a151,5.065270249978517
a30,a152,3.876412589644356
a30,a153,6.018853085227706
a30,a154,5.174701022510542
a30,a155,7.12304363183463
a30,a156,7.371994843144352
a30,a157,3.0013894144709488
a30,a158,2.058913115873522
a30,a159,2.913099053098602
a30,a160,2.223246504815719
a30,a161,3.7239509684096554
a30,a162,4.185538715301416
a30,a163,4.074002615201354
a30,a164,4.614191301564258
a30,a165,5.14299438567939
a30,a166,4.112339324972223
a30,a167,3.7057143157245824
a30,a168,4.868693498906617
a30,a169,4.038798937088346
a30,a170,3.297560511295673
a30,a171,4.9469292022667135
a30,a172,5.711256205669587
a30,a173,4.9915662844774555
a30,a174,4.04650166209628
a30,a175,5.1824442586425965
a30,a176,5.2210829378203805
a30,a177,5.518820485230648
a30,a178,5.176067945619283
a30,a179,4.838986290011435
a30,a180,4.437991225366648
a30,a181,6.529761441167196
a30,a182,6.055714930804004
a30,a183,6.712201493668813
a30,a184,7.000640237807937
a30,a185,6.1468207043332885
a30,a186,6.6428474053593805
a30,a187,8.353448904564235
a30,b188,8.618418879458705
a30,c189,9.791981066070786
a30,c190,10.606785020770907
a30,c191,8.258734554866926
a30,c192,7.812736475205326
a30,b193,2.771232249354402
a30,a194,0.5052614165571621
a30,a195,0.3913537437719542
b31,b32,2.3754386007019357
b31,b33,3.407869130066319
b31,c34,3.1685662832895085
b31,c35,2.9338081366142443
b31,c36,2.376842282332573
b31,c37,2.617752733428378
b31,c38,2.6798875271923253
b31,c39,3.1751382745938113
b31,c40,2.4634840641393243
b31,c41,3.348482927308174
b31,c42,1.8570475097218393
b31,c43,2.5344618707091335
b31,c44,0.12582424882643864
b31,b45,0.0
b31,b46,0.7311332246778202
b31,c47,0.9186352403483953
b31,a48,5.673928650416364
b31,b49,3.7010221683459155
b31,b50,3.1549205226288124
b31,b51,3.3966802100205173
b31,b52,4.146555502936832
b31,a53,5.6396043403308616
b31,a54,5.506321884705275
b31,c55,1.7622431133611056
b31,c56,2.7343299528814327
b31,b57,2.366075779064924
b31,b58,1.212216035792441
b31,b59,1.9790177446229646
b31,a60,2.819661950582233
b31,a61,3.3221017408943125
b31,a62,3.331154095963982
b31,a63,2.885930895602231
b31,b64,0.0
b31,b65,0.5925490772589739
b31,b66,0.11441885587026475
b31,b67,2.26041420458302
b31,c68,1.9918616440841146
b31,b69,1.89061102772435
b31,b70,3.3887655875715104
b31,c71,3.6226093816623792
b31,c72,2.320477212852265
b31,c73,2.2618125193702894
b31,c74,1.8188504716171678
b31,c75,3.734021616534716
b31,c76,3.1171790895868248
b31,c77,3.762435286338095
b31,c78,3.1674040082725674
b31,c79,3.16172658027231
b31,c80,0.46129423502155065
b31,c81,0.0
b31,c82,0.7781704233666853
b31,c83,2.1507028114934528
b31,c84,2.0930760515541977
b31,c85,1.508896763835785
b31,a86,5.389392108880116
b31,a87,4.841139310780503
b31,a88,5.501512309797106
b31,c89,3.745212509765684
b31,c90,3.6004215703441567
b31,a91,3.102420071384317
b31,c92,0.8237317886508262
b31,c93,0.6382082635340357
b31,a94,3.180386257418648
b31,c95,4.080027778804609
b31,c96,3.9720627506541404
b31,c97,4.044215221881653
b31,c98,4.073236509605659
b31,c99,1.0807403916129235
b31,c100,1.8712303932827865
b31,c101,1.1556649310163953
b31,c102,1.6181522529662344
b31,c103,0.989169107139493
b31,c104,0.45751687846965
b31,c105,5.149689802131579
b31,c106,4.439860071583148
b31,c107,4.540702144665694
b31,c108,5.328687553691689
b31,c109,5.63116678292159
b31,c110,5.06827232573225
b31,a111,1.7797449089268431
b31,a112,2.269977728955309
b31,a113,2.803439414434448
b31,a114,1.2057253063504512
b31,a115,1.9375919109056787
b31,a116,3.096139324580734
b31,b117,0.08231069353746456
b31,b118,0.21746211284482478
b31,b119,0.0
b31,b120,0.0
b31,b121,0.08236183492122677
b31,b122,1.4351485212426802
b31,a123,4.778402841677505
b31,a124,4.17056269360537
b31,a125,4.651022613869345
b31,a126,4.950117166549036
b31,a127,5.291972776416388
b31,a128,4.258038121989902
b31,b129,2.1151708675114604
b31,b130,1.4994375050890107
b31,a131,6.259439806835399
b31,a132,6.455591028511497
b31,a133,5.949033663260659
b31,c134,4.98299220205698
b31,c135,5.139713795069988
b31,c136,4.331732310122566
b31,c137,5.40012961016532
b31,c138,4.2625268666381295
b31,c139,4.900152206673305
b31,a140,3.404802832977019
b31,a141,3.076255947682965
b31,a142,4.094766935289107
b31,a143,4.239927107620853
b31,a144,3.3065150559054595
b31,a145,4.046943566859382
b31,a146,2.499502535238754
b31,a147,1.682700866951453
b31,a148,0.35268487392456005
b31,a149,2.786550874783871
b31,a150,3.3161271819581835
b31,a151,5.270892344925353
b31,a152,4.688616046267597
b31,a153,3.880996420932798
b31,a154,3.6871699814013352
b31,a155,5.596922474693525
b31,a156,6.121657447702778
b31,a157,1.7810726697667318
b31,a158,1.771762103830683
b31,a159,1.0619093077791513
b31,a160,2.19746340910678
b31,a161,1.0642817820627777
b31,a162,1.7226713651681864
b31,a163,0.9992112138272075
b31,a164,2.8313754391572292
b31,a165,2.952290012202721
b31,a166,2.3921163064952387
b31,a167,2.5752394598604385
b31,a168,2.3050199444668147
b31,a169,3.977302544877716
b31,a170,3.6800450592381297
b31,a171,4.044262437732886
b31,a172,4.122575935319611
b31,a173,3.7324270473860977
b31,a174,3.20861107026857
b31,a175,4.708078625035292
b31,a176,5.242451183041365
b31,a177,5.307854503500462
b31,a178,4.644843549313249
b31,a179,4.709786795129995
b31,a180,3.9445211179974726
b31,a181,5.6423017069080155
b31,a182,5.339617933596341
b31,a183,5.915246084249646
b31,a184,5.6670425269847335
b31,a185,4.892271472878813
b31,a186,6.540828254781399
b31,a187,6.0067764473088125
b31,b188,5.012199776251242
b31,c189,5.332206147571432
b31,c190,5.423058061200475
b31,c191,4.110084224566594
b31,c192,4.4117505171295495
b31,b193,2.7851612122663396
b31,a194,3.9320112185275184
b31,a195,5.3303560700492305
b32,b33,0.0
b32,c34,3.4554618391427394
b32,c35,2.7538039122798854
b32,c36,2.639105640983009
b32,c37,3.6952482441372445
b32,c38,4.1830385957604665
b32,c39,5.248718077835486
b32,c40,5.494682304099077
b32,c41,5.761816688846917
b32,c42,4.712242614814758
b32,c43,4.8482740429092095
b32,c44,3.8228459154722816
b32,b45,3.723614532099581
b32,b46,4.455022242517834
b32,c47,4.616394835644348
b32,a48,2.7080795878247055
b32,b49,0.551809787898625
b32,b50,0.0
b32,b51,0.0
b32,b52,0.8179886606868254
b32,a53,2.604159387342864
b32,a54,2.590485981107478
b32,c55,2.1464116790010075
b32,c56,1.268605224843715
b32,b57,5.779948870546507
b32,b58,4.837831208099008
b32,b59,5.629870103621951
b32,a60,5.822834369546008
b32,a61,6.083639140817946
b32,a62,6.1761695146961095
b32,a63,6.043403114785616
b32,b64,3.164120837913552
b32,b65,3.999323516487355
b32,b66,2.293352261006015
b32,b67,0.0
b32,c68,0.4370855343502019
b32,b69,0.0
b32,b70,0.15552765514125652
b32,c71,0.9422294746115184
b32,c72,1.109952781367183
b32,c73,1.1521226590467546
b32,c74,0.8536351678408364
b32,c75,4.019852048884628
b32,c76,4.221166685218692
b32,c77,5.098215488192969
b32,c78,4.5114372956774895
b32,c79,4.500297142717393
b32,c80,3.3289679917234998
b32,c81,3.2067266790555324
b32,c82,2.5100010791028025
b32,c83,4.0387602946818095
b32,c84,3.0221569148872227
b32,c85,3.3115370003430487
b32,a86,2.2686512265826804
b32,a87,1.5748858493118036
b32,a88,2.3880652829762927
b32,c89,2.5921424794185723
b32,c90,1.0810798287833194
b32,a91,5.375080102703898
b32,c92,0.7604934674765828
b32,c93,2.0444973727505813
b32,a94,0.20449888757369986
b32,c95,4.273646982734524
b32,c96,5.011669359703942
b32,c97,4.1993602118907605
b32,c98,4.263663129674434
b32,c99,3.7772285111849953
b32,c100,4.400087029862826
b32,c101,4.39135515400899
b32,c102,3.751784849211533
b32,c103,3.421542500230797
b32,c104,3.5675753148737215
b32,c105,2.55572509703169
b32,c106,2.418625935806239
b32,c107,2.0356232695693772
b32,c108,2.6005316253209494
b32,c109,3.286803520919121
b32,c110,3.1796399302668212
b32,a111,4.546599749026905
b32,a112,5.212372780326088
b32,a113,5.289405581910714
b32,a114,4.239782481925179
b32,a115,5.061291366887506
b32,a116,5.152604670655158
b32,b117,1.061592157718775
b32,b118,0.7379736937404316
b32,b119,2.251620639639412
b32,b120,2.225430646495369
b32,b121,1.5159995496232195
b32,b122,0.11457690889198766
b32,a123,1.8439482356995245
b32,a124,1.2884178557471382
b32,a125,2.061540423457813
b32,a126,1.9171549638545322
b32,a127,2.41011916519142
b32,a128,1.1520624087955438
b32,b129,0.39975552828409316
b32,b130,0.9552007177277334
b32,a131,3.6916202780434166
b32,a132,4.11469514850058
b32,a133,3.6801444913007195
b32,c134,2.0037160098119124
b32,c135,2.301066061933072
b32,c136,1.5315514156599312
b32,c137,2.4550289038213085
b32,c138,1.3733202641697397
b32,c139,1.5715822533624095
b32,a140,4.28002002920846
b32,a141,3.2341450126776308
b32,a142,5.142165453733456
b32,a143,4.508702371002316
b32,a144,4.77989974979207
b32,a145,5.309766724661946
b32,a146,4.467465192051841
b32,a147,3.8120491309441604
b32,a148,3.1217013259745228
b32,a149,0.207001670555986
b32,a150,0.485878915225987
b32,a151,3.9550677778211023
b32,a152,4.052569297667746
b32,a153,1.5489695196004616
b32,a154,1.5149546489624532
b32,a155,2.9611837135794024
b32,a156,3.408090852586192
b32,a157,2.4512454439467786
b32,a158,3.656506349890092
b32,a159,2.820746887195995
b32,a160,3.2351029773775153
b32,a161,2.5445831217032655
b32,a162,1.786482207684131
b32,a163,1.6556190374250472
b32,a164,1.7698977601253851
b32,a165,1.2624308195956933
b32,a166,1.922556539592018
b32,a167,2.380542681242863
b32,a168,1.3037932142551623
b32,a169,3.2729581752254537
b32,a170,3.23156609479493
b32,a171,2.7105541105143756
b32,a172,2.0341644530332648
b32,a173,2.2324553295740035
b32,a174,2.290587678858679
b32,a175,3.3036657074496376
b32,a176,3.728945585758263
b32,a177,3.38918568735648
b32,a178,3.000035278488345
b32,a179,3.306178860396091
b32,a180,2.847925454141522
b32,a181,3.168406742631799
b32,a182,3.2454412295851927
b32,a183,3.5839098414557333
b32,a184,3.0896512104547735
b32,a185,2.4382870385947926
b32,a186,3.9913015855939107
b32,a187,2.9393132842012495
b32,b188,1.6324079580814261
b32,c189,2.184359713390416
b32,c190,4.107546460290298
b32,c191,6.8568056938663595
b32,c192,7.563545772937524
b32,b193,6.333663599163629
b32,a194,6.737012174740451
b32,a195,7.5417622579873385
b33,c34,3.6813786914106323
b33,c35,2.7214807823785065
b33,c36,2.9075153196945296
b33,c37,4.098285175591701
b33,c38,4.773712034045237
b33,c39,5.820749535877622
b33,c40,6.265599503060863
b33,c41,6.38454766944554
b33,c42,5.539364951144339
b33,c43,5.540631141430099
b33,c44,4.848212812638508
b33,b45,4.754490908492192
b33,b46,5.481618585943152
b33,c47,5.63097547942515
b33,a48,2.3057408517464464
b33,b49,0.28049123928846925
b33,b50,0.05460096516822039
b33,b51,0.0
b33,b52,0.0
b33,a53,2.0196710566524825
b33,a54,2.2749349903420764
b33,c55,2.7412111681450106
b33,c56,1.1244450292423551
b33,b57,6.813581576029885
b33,b58,5.878611238032084
b33,b59,6.670850259452751
b33,a60,6.78356296319021
b33,a61,7.042049066493923
b33,a62,7.137761098761282
b33,a63,7.0587800138399786
b33,b64,4.203242426486084
b33,b65,5.027253938853992
b33,b66,3.2957843309604047
b33,b67,0.7561884772743694
b33,c68,0.3045581303139341
b33,b69,0.0
b33,b70,0.0
b33,c71,0.7572070696442211
b33,c72,0.9706600683748456
b33,c73,1.5596259975354105
b33,c74,1.5628510821173585
b33,c75,4.18088472467274
b33,c76,4.571837531811334
b33,c77,5.550900441618596
b33,c78,5.0330219406216115
b33,c79,5.021729151405843
b33,c80,4.262979050195323
b33,c81,4.148327985644408
b33,c82,3.4445482444258926
b33,c83,4.646989266891018
b33,c84,3.5274552991211716
b33,c85,3.9802085264963276
b33,a86,1.6120723283787421
b33,a87,0.7602128743250963
b33,a88,1.7395897001979659
b33,c89,2.4563739563871314
b33,c90,0.9317929051336642
b33,a91,6.257783202212304
b33,c92,1.551108970448871
b33,c93,2.745135337645285
b33,a94,0.6994433161917508
b33,c95,4.386512042551249
b33,c96,5.350187704480873
b33,c97,4.302102600421511
b33,c98,4.376113915080462
b33,c99,4.685780711328959
b33,c100,5.201325958977926
b33,c101,5.278363541913479
b33,c102,4.401435268946797
b33,c103,4.2467827018043165
b33,c104,4.486191975052613
b33,c105,2.3602206827659775
b33,c106,2.2546776746061052
b33,c107,1.859252871563085
b33,c108,2.4033960211495304
b33,c109,3.103356773114068
b33,c110,3.0178355238273773
b33,a111,5.531066098191854
b33,a112,6.211498748938795
b33,a113,6.214095608060999
b33,a114,5.260759379191682
b33,a115,6.059696824171832
b33,a116,5.964761540641042
b33,b117,2.0909023552878385
b33,b118,1.6171313157980458
b33,b119,3.237709369499863
b33,b120,3.2627200125730256
b33,b121,2.4787851625698454
b33,b122,1.1511156461239977
b33,a123,1.5113662698546018
b33,a124,1.2806245616780443
b33,a125,2.117207215867316
b33,a126,1.4740731300797285
b33,a127,2.14848624496877
b33,a128,0.5175033959082282
b33,b129,1.1604712834768114
b33,b130,1.7940862113211564
b33,a131,3.582816799852444
b33,a132,4.080963462570282
b33,a133,3.782164109625129
b33,c134,1.6818513997391396
b33,c135,2.094086977677482
b33,c136,1.3454313849136612
b33,c137,2.168662554866807
b33,c138,1.0125101445485905
b33,c139,1.0553216895627682
b33,a140,5.048952183397663
b33,a141,4.012439542716792
b33,a142,5.919898677280897
b33,a143,5.259230114745705
b33,a144,5.5452775859693935
b33,a145,6.067440029836965
b33,a146,5.248641784854862
b33,a147,4.731192043685706
b33,a148,4.097741985296686
b33,a149,0.9697970301445974
b33,a150,1.176942875201537
b33,a151,4.44510491223839
b33,a152,4.61590953749216
b33,a153,1.8566264890693585
b33,a154,2.084965282597082
b33,a155,2.8826541271464237
b33,a156,3.1043815109458133
b33,a157,3.3060794809402525
b33,a158,4.518371803932059
b33,a159,3.69641307984739
b33,a160,3.9919731368456275
b33,a161,3.4217189864498336
b33,a162,2.5863897014049613
b33,a163,2.605644490147142
b33,a164,2.5482424736317335
b33,a165,1.9931256937564001
b33,a166,2.689726192796962
b33,a167,3.145850187983865
b33,a168,2.068844510968038
b33,a169,4.018948674211159
b33,a170,3.9806502537675517
b33,a171,3.1179768047447105
b33,a172,2.506005009108201
b33,a173,2.7883265928481076
b33,a174,3.0344765419608324
b33,a175,3.814071715272839
b33,a176,4.15931672170834
b33,a177,3.6849673269259315
b33,a178,3.2919371040800063
b33,a179,3.8589442340677715
b33,a180,3.5393124427561378
b33,a181,3.169930491967105
b33,a182,3.506408265206329
b33,a183,3.5074576212611666
b33,a184,3.044897785948471
b33,a185,2.600054077719896
b33,a186,3.5588231665177568
b33,a187,2.342283640629356
b33,b188,0.768644124986567
b33,c189,1.8160888436748852
b33,c190,3.95155687225119
b33,c191,7.58528725132718
b33,c192,8.385154860258355
b33,b193,7.372357818614519
b33,a194,7.6964818000191215
b33,a195,8.34298331999767
c34,c35,0.0
c34,c36,0.0
c34,c37,0.0
c34,c38,0.8111056110869027
c34,c39,1.5409512098278697
c34,c40,2.5950388148194383
c34,c41,1.9149117354578065
c34,c42,2.2849271608273396
c34,c43,1.7759003418468837
c34,c44,3.1495809740199094
c34,b45,3.5006403787948055
c34,b46,3.8255447242832528
c34,c47,3.4025644277783456
c34,a48,6.9049242415833225
c34,b49,4.731640633507895
c34,b50,3.9150351945864883
c34,b51,3.876727038139018
c34,b52,4.529236411868532
c34,a53,6.6760513268460056
c34,a54,6.825405047656697
c34,c55,0.7572836712748717
c34,c56,1.4792027441007158
c34,b57,5.891360086788614
c34,b58,4.685286937145904
c34,b59,5.309863845759319
c34,a60,6.482394348675214
c34,a61,7.195433434234111
c34,a62,7.0166935181839145
c34,a63,6.510501107790802
c34,b64,3.664326400493225
c34,b65,4.238721203022025
c34,b66,4.107132442254049
c34,b67,3.3883492893809533
c34,c68,2.2937011530597258
c34,b69,2.677582493125728
c34,b70,3.063488559136334
c34,c71,3.0188528813969846
c34,c72,2.0844836325135945
c34,c73,0.7396734045227868
c34,c74,0.8874272130038316
c34,c75,0.0
c34,c76,0.0
c34,c77,1.008651090022756
c34,c78,0.8237544653390885
c34,c79,0.6500783197980596
c34,c80,2.423997452284159
c34,c81,2.465521918916051
c34,c82,1.177218681142245
c34,c83,1.0108717650300367
c34,c84,0.2046650598370489
c34,c85,1.128392209267722
c34,a86,6.274347311447071
c34,a87,5.37657831135498
c34,a88,6.401893338577393
c34,c89,1.3706979361242395
c34,c90,1.8567157881591863
c34,a91,7.098696846927905
c34,c92,1.522773593429086
c34,c93,1.390861742213762
c34,a94,4.4645049080544785
c34,c95,0.2917134158301235
c34,c96,0.7184666080829677
c34,c97,0.26085622908404776
c34,c98,0.28442828567816913
c34,c99,2.0684197705174823
c34,c100,1.9273686399961594
c34,c101,2.266941743750895
c34,c102,1.0494121112026722
c34,c103,1.8512118325364069
c34,c104,2.4264227586150726
c34,c105,3.50029295464255
c34,c106,2.390763370089471
c34,c107,2.8735320967537423
c34,c108,3.794245297753829
c34,c109,3.5785370986956537
c34,c110,2.803852602125242
c34,a111,5.742362004481967
c34,a112,6.089460784084428
c34,a113,6.789376691460834
c34,a114,5.0754795331668285
c34,a115,5.578384758693454
c34,a116,7.089610095126587
c34,b117,2.9823675834952774
c34,b118,2.4370117073292987
c34,b119,2.3919971908293345
c34,b120,3.1181809713366357
c34,b121,3.135070407776366
c34,b122,2.765535915476511
c34,a123,6.046285268222658
c34,a124,5.57809877153839
c34,a125,6.349080895790523
c34,a126,6.105769838730578
c34,a127,6.665288641872347
c34,a128,5.171098911016856
c34,b129,4.0470341063658575
c34,b130,3.8684160569801906
c34,a131,7.986773391951928
c34,a132,8.405662675774133
c34,a133,7.944610172183638
c34,c134,3.8088676225260882
c34,c135,3.755350139416982
c34,c136,3.143642537663915
c34,c137,4.103658446991852
c34,c138,3.3531328107014398
c34,c139,4.194104481911224
c34,a140,7.220864036307629
c34,a141,6.356958694109228
c34,a142,7.9319472512327795
c34,a143,7.702173112459513
c34,a144,7.195519692043115
c34,a145,7.887399680647251
c34,a146,6.469041947900706
c34,a147,5.6738953314072536
c34,a148,4.348862622140725
c34,a149,4.365681136679659
c34,a150,4.743879210667918
c34,a151,7.908659472457735
c34,a152,7.86318372159505
c34,a153,5.749244784088201
c34,a154,5.640200619690703
c34,a155,7.256122484726332
c34,a156,7.661233948602005
c34,a157,5.0065987191869015
c34,a158,5.662564061254176
c34,a159,4.8051636059799945
c34,a160,5.950433927486967
c34,a161,4.598443655743756
c34,a162,4.4314348822605
c34,a163,4.187169543968949
c34,a164,5.352740415699151
c34,a165,5.077036035505776
c34,a166,4.984473203381913
c34,a167,5.641852729006167
c34,a168,4.750260077384919
c34,a169,6.850909508413598
c34,a170,6.662696764116639
c34,a171,6.585566974977806
c34,a172,6.191298384412268
c34,a173,6.147263285282656
c34,a174,5.852923014427833
c34,a175,7.235129388556118
c34,a176,7.769851414516785
c34,a177,7.566499683589056
c34,a178,7.160580548796633
c34,a179,7.237528003441343
c34,a180,6.629195647864717
c34,a181,7.46078901520493
c34,a182,7.451095285568772
c34,a183,7.879245372362068
c34,a184,7.385052804683726
c34,a185,6.713770881068162
c34,a186,8.193263139179615
c34,a187,7.003437109138892
c34,b188,5.2383342214825825
c34,c189,4.349310531692171
c34,c190,2.233256071668076
c34,c191,3.3784369971373898
c34,c192,4.485661867118433
c34,b193,6.174412660869903
c34,a194,7.7420141929051365
c34,a195,9.309562607670456
c35,c36,0.0
c35,c37,0.5486446720426507
c35,c38,1.5678857010001594
c35,c39,2.29994806500216
c35,c40,3.3470932495427403
c35,c41,2.5666256169488424
c35,c42,2.967959591525646
c35,c43,2.506275903495542
c35,c44,3.575820173062092
c35,b45,3.727706027883087
c35,b46,4.2127381687750765
c35,c47,3.8514234432260612
c35,a48,5.958686410480164
c35,b49,3.806061074562207
c35,b50,3.027431851588971
c35,b51,2.977378806674668
c35,b52,3.4436569333626608
c35,a53,5.661176513955823
c35,a54,5.915301318706346
c35,c55,0.21267857257600536
c35,c56,0.056897578846273715
c35,b57,6.190733888632224
c35,b58,4.99375326760105
c35,b59,5.683487835929145
c35,a60,6.6549741567774126
c35,a61,7.219948589783873
c35,a62,7.172224099987794
c35,a63,6.718839675718928
c35,b64,3.8328933666546487
c35,b65,4.427796315609347
c35,b66,3.79273629467605
c35,b67,2.6945330537506953
c35,c68,1.5780085433899638
c35,b69,1.999194115596533
c35,b70,1.9356106851170136
c35,c71,1.8744208529979975
c35,c72,1.2769903491873633
c35,c73,0.0
c35,c74,0.2850392382655735
c35,c75,0.0
c35,c76,0.6446846384906247
c35,c77,1.6446940530775689
c35,c78,1.5909290302160632
c35,c79,1.307645477444323
c35,c80,2.7184980399537086
c35,c81,2.693176129654074
c35,c82,1.5047305642327282
c35,c83,1.6018975293057727
c35,c84,0.7029339004783828
c35,c85,1.4893042909643128
c35,a86,5.188998132143786
c35,a87,4.2315944076885925
c35,a88,5.371903270277223
c35,c89,0.0
c35,c90,0.4353635771324737
c35,a91,6.931444373255641
c35,c92,1.067120659923
c35,c93,1.078531279523417
c35,a94,3.7281685207292794
c35,c95,0.08853395118310163
c35,c96,1.250829149042433
c35,c97,0.0
c35,c98,0.07861199853750771
c35,c99,2.5026130442455026
c35,c100,2.493455872714271
c35,c101,2.777340557525365
c35,c102,1.5931205162438462
c35,c103,2.191134412612442
c35,c104,2.7581969958092682
c35,c105,2.076457757044628
c35,c106,0.9738872785938295
c35,c107,1.4481852747396002
c35,c108,2.3686845484855694
c35,c109,2.2050015336431144
c35,c110,1.4325346595072095
c35,a111,5.67858810904657
c35,a112,6.145069679029756
c35,a113,6.675634175821263
c35,a114,5.085126801286698
c35,a115,5.770516552758523
c35,a116,6.885486690748669
c35,b117,2.7115907349548514
c35,b118,1.990569010744259
c35,b119,2.281595833619116
c35,b120,2.8620107619985236
c35,b121,2.8741400219426043
c35,b122,2.100219295527012
c35,a123,5.136802672560553
c35,a124,4.76738789962409
c35,a125,5.5971118528609605
c35,a126,5.121902526546924
c35,a127,5.774735199731186
c35,a128,4.171663676737989
c35,b129,3.3736759093049087
c35,b130,3.2828477787090824
c35,a131,7.174493960872797
c35,a132,7.638227430606393
c35,a133,7.223283214051648
c35,c134,2.393457962743054
c35,c135,2.3300853877350094
c35,c136,1.7438466767659664
c35,c137,2.6855506905071693
c35,c138,2.047157818862828
c35,c139,2.8171608803013757
c35,a140,6.702195845120089
c35,a141,5.811231981012119
c35,a142,7.511081699423526
c35,a143,7.156320273735927
c35,a144,6.799681575132249
c35,a145,7.4700829426680855
c35,a146,6.2192006615599515
c35,a147,5.401388841034206
c35,a148,4.243153705489899
c35,a149,3.660629686866571
c35,a150,4.013905057707807
c35,a151,7.255018340980123
c35,a152,7.2473880830234565
c35,a153,5.048474781548893
c35,a154,4.9461815378643825
c35,a155,6.451522601096017
c35,a156,6.75122692799115
c35,a157,4.496749485970378
c35,a158,5.362630891353996
c35,a159,4.491266905552066
c35,a160,5.531124289041828
c35,a161,4.20963580071114
c35,a162,3.8797994274663465
c35,a163,3.6428889752464553
c35,a164,4.73091418168764
c35,a165,4.414296689549779
c35,a166,4.389379243031305
c35,a167,5.052891063351872
c35,a168,4.104858050451053
c35,a169,6.239696479495276
c35,a170,6.06871674917746
c35,a171,5.942688910797792
c35,a172,5.497031840583972
c35,a173,5.497637839271971
c35,a174,5.238504177927773
c35,a175,6.5802282022057845
c35,a176,7.101807498649459
c35,a177,6.874594770916785
c35,a178,6.487421102856668
c35,a179,6.582661700531236
c35,a180,5.988613184101619
c35,a181,6.694202344018203
c35,a182,6.75350243842785
c35,a183,7.086679430969459
c35,a184,6.596917510101316
c35,a185,5.981714736233894
c35,a186,7.208373824681091
c35,a187,5.972354860912881
c35,b188,4.023936375454206
c35,c189,2.944117103790629
c35,c190,1.145176724599669
c35,c191,4.1020158876974895
c35,c192,5.226636533819428
c35,b193,6.545426642293628
c35,a194,7.816834244007542
c35,a195,9.195459060147012
c36,c37,0.0
c36,c38,0.9097152387691418
c36,c39,1.7900978402887997
c36,c40,2.641720201237079
c36,c41,2.314007751603873
c36,c42,2.260388004696028
c36,c43,1.8000046320079848
c36,c44,2.7329878800231606
c36,b45,2.897251088469554
c36,b46,3.351064569774846
c36,c47,3.0644474537698243
c36,a48,6.106670169029714
c36,b49,3.928837583038123
c36,b50,3.1227714533186934
c36,b51,3.0870746067868753
c36,b52,3.7791297312693426
c36,a53,5.8916583776435525
c36,a54,6.022020156086496
c36,c55,0.0
c36,c56,0.9413708545669263
c36,b57,5.337354720442879
c36,b58,4.131117330837312
c36,b59,4.811364459722574
c36,a60,5.864088098858578
c36,a61,6.513600013798037
c36,a62,6.3921575130665325
c36,a63,5.910172010461288
c36,b64,3.0252178537800973
c36,b65,3.614690949524842
c36,b66,3.335360098734288
c36,b67,2.5733226511180463
c36,c68,1.4778737932997474
c36,b69,1.8660404243011395
c36,b70,2.3454091660038068
c36,c71,2.3047170001683424
c36,c72,1.3039221878889595
c36,c73,0.0
c36,c74,0.0799575780578894
c36,c75,0.5671919210938353
c36,c76,0.48067262165769903
c36,c77,1.4431638604057768
c36,c78,0.9838583352114857
c36,c79,0.9721212337579667
c36,c80,1.8550807386874533
c36,c81,1.8472168744184199
c36,c82,0.6792600429762022
c36,c83,0.8941308629619926
c36,c84,0.0
c36,c85,0.6733556760437225
c36,a86,5.494438479387957
c36,a87,4.631259105184901
c36,a88,5.622097310343525
c36,c89,0.9901349748347621
c36,c90,1.3586010397889174
c36,a91,6.348981506516582
c36,c92,0.7630038953259907
c36,c93,0.6142108605438387
c36,a94,3.648486955848207
c36,c95,0.8574136648057364
c36,c96,1.2719603792468308
c36,c97,0.80713644447919
c36,c98,0.8493317675881278
c36,c99,1.7311974157755257
