O_id,D_id,O_lng,O_lat,D_lng,D_lat,c_1,c_2,c_3,c_4
a0,a139,56069.80119787663,884692.0917777701,412415.32665701536,524588.8110287072,0.006148203778922471,0.6013349592359324,0.046777874525977675,0.34573896245916746
a0,a14,56069.80119787663,884692.0917777701,33554.80919040826,13181.6973586074,0.004699961597193576,0.7846366394564296,0.1095701926201314,0.10109320632624555
a0,a140,56069.80119787663,884692.0917777701,432124.27369844157,364753.14309285395,0.019100330007514644,0.39299687575743686,0.035822280449717574,0.552080513785331
a0,a141,56069.80119787663,884692.0917777701,410209.7079192989,288267.07691961323,0.020330236641925112,0.5089904223413843,0.03851359962134605,0.4321657413953446
a0,a142,56069.80119787663,884692.0917777701,492114.61422529956,284062.7558511238,0.008021005948940728,0.303907086704311,0.051291584087486755,0.6367803232592615
a0,a143,56069.80119787663,884692.0917777701,511662.4944536776,370597.27085820807,0.006903429706101087,0.26010149036510355,0.06796726065696271,0.6650278192718326
a0,a144,56069.80119787663,884692.0917777701,513901.09259738546,451846.453001296,0.0053608020584542575,0.28135872611378826,0.08340705530336234,0.629873416524395
a0,a145,56069.80119787663,884692.0917777701,335261.54463637155,378408.2202639439,0.03306139961578369,0.6026210618961821,0.036307463169997806,0.3280100753180363
a0,a146,56069.80119787663,884692.0917777701,389462.5557336714,442663.30230699765,0.015887253103604934,0.45981319246538793,0.037486774152969644,0.48681278027803737
a0,a147,56069.80119787663,884692.0917777701,261076.94389442203,342779.96827670827,0.03683031828693507,0.7729718991015258,0.10298803502709551,0.0872097475844438
a0,a148,56069.80119787663,884692.0917777701,216082.18249067236,759022.0484380482,9.183764342902085e-05,0.7562914519829806,0.014719784156082934,0.22889692621750737
a0,a149,56069.80119787663,884692.0917777701,128558.65477365562,735117.4798372413,0.000502742259789246,0.6774906770932689,0.03246722392177064,0.2895393567251711
a0,a15,56069.80119787663,884692.0917777701,60022.05756141827,16475.588682521255,0.004743899274715713,0.7317577440984708,0.13000920193924534,0.1334891546875681
a0,a150,56069.80119787663,884692.0917777701,141048.5667180438,676647.1370578328,0.001229675602012107,0.6413768279061737,0.0488850684549502,0.308508428036864
a0,a151,56069.80119787663,884692.0917777701,604280.4059156838,975865.1064019424,0.00013399070519864181,0.7192849631742347,0.005258973161674868,0.2753220729588917
a0,a152,56069.80119787663,884692.0917777701,568844.5663333986,926197.7554517811,9.585233164698401e-05,0.7969551382143587,0.003158930704567647,0.19979007874942684
a0,a153,56069.80119787663,884692.0917777701,601897.3636126491,1055207.8447843257,4.740472496546745e-05,0.6410780738135118,0.0027556627973640943,0.35611885866415866
a0,a154,56069.80119787663,884692.0917777701,647127.8231658244,940606.3422228034,0.00039147604466206656,0.6941240338865031,0.02247859552972199,0.28300589453911273
a0,a155,56069.80119787663,884692.0917777701,702874.3884112762,975343.6576675485,0.0006526312055622509,0.6243974055264779,0.03223445642404567,0.34271550684391405
a0,a156,56069.80119787663,884692.0917777701,995692.9297331726,483305.17289193074,0.0011043603376312066,0.5542692196939044,0.4446264199684643,0.0
a0,a157,56069.80119787663,884692.0917777701,956880.0392246683,466018.15918952954,0.00043463828849661104,0.5227020584447912,0.4768228928017766,4.041046493552245e-05
a0,a158,56069.80119787663,884692.0917777701,931547.070946876,561945.9454813851,0.0006677322974717544,0.4219168019373913,0.5770840436742473,0.00033142209088973774
a0,a159,56069.80119787663,884692.0917777701,1056896.3092162106,435944.951014665,0.0009145841673333818,0.7464744558980856,0.24863575176997682,0.003975208164604075
a0,a16,56069.80119787663,884692.0917777701,110613.69700603338,235820.7326105374,0.01098538685340915,0.6983122862524015,0.2792704910066881,0.011431835887501266
a0,a160,56069.80119787663,884692.0917777701,1076981.687675117,383581.27037861774,0.0011988140075692533,0.7631770189949817,0.17387502126971335,0.06174914572773571
a0,a161,56069.80119787663,884692.0917777701,1028241.710062155,378396.688157658,0.000758346481133031,0.6794956799706309,0.20902047790962763,0.11072549563860846
a0,a162,56069.80119787663,884692.0917777701,1028446.3163996686,456816.173391326,0.0009757248828278585,0.677158260945012,0.32162567719383445,0.00024033697832576226
a0,a163,56069.80119787663,884692.0917777701,1035435.4473166495,520238.7334904611,0.0014170722112653987,0.5793757875847223,0.41918306298803953,2.4077215972847303e-05
a0,a164,56069.80119787663,884692.0917777701,941909.4748685725,134938.18205663806,0.0002313153553489141,0.2604621985167669,0.01326377948920069,0.7260427066386835
a0,a165,56069.80119787663,884692.0917777701,865894.9776638065,163737.2684191802,8.81112518709577e-05,0.21098051283095398,0.007361079958855312,0.7815702959583197
a0,a166,56069.80119787663,884692.0917777701,938853.8314692035,185940.54834986752,0.0003102296512616274,0.2603918904983744,0.02210457988223966,0.7171932999681244
a0,a167,56069.80119787663,884692.0917777701,884270.6471580509,101181.50794949057,3.7707059341546966e-05,0.23524205119196961,0.007132577498526189,0.7575876642501627
a0,a168,56069.80119787663,884692.0917777701,910251.695062157,66632.39020966472,0.00013628112379188907,0.2353980507022327,0.008264793283802146,0.7562008748901734
a0,a169,56069.80119787663,884692.0917777701,330819.53531380283,607971.4868734707,0.0028935595278770316,0.747329594900193,0.030891757808047867,0.21888508776388207
a0,a17,56069.80119787663,884692.0917777701,773029.5300720895,263933.3925637121,0.00029930772990207147,0.1064603203676403,0.027954369924069657,0.865286001978388
a0,a170,56069.80119787663,884692.0917777701,330337.6766602232,499456.84607786447,0.011415498264489943,0.597309473214494,0.04594554428994351,0.3453294842310725
a0,a171,56069.80119787663,884692.0917777701,356646.36326638807,566713.3087828908,0.0045740797808547715,0.690150579949617,0.038638560603372764,0.26663677966615545
a0,a172,56069.80119787663,884692.0917777701,205865.88152545868,419227.60424805427,0.022868861201825026,0.6211028383963935,0.13639228398938938,0.2196360164123921
a0,a173,56069.80119787663,884692.0917777701,271677.4651395395,442998.3633770286,0.024186014382034698,0.6425170424894455,0.06752715981210154,0.2657697833164184
a0,a174,56069.80119787663,884692.0917777701,186506.1124865522,578646.0650526825,0.0045296864611561035,0.6722374572456867,0.06357401294345907,0.259658843349698
a0,a175,56069.80119787663,884692.0917777701,202088.07025657312,653876.8003807823,0.0014072475767284082,0.7093319864369227,0.035721274016510846,0.2535394919698381
a0,a176,56069.80119787663,884692.0917777701,289132.1164870914,654918.1396780765,0.0014971719697230307,0.7832808976254535,0.021083305576387074,0.19413862482843647
a0,a177,56069.80119787663,884692.0917777701,262425.3653133386,544725.3275582741,0.007484130413371531,0.6797696748357516,0.05240054739948136,0.2603456473513956
a0,a178,56069.80119787663,884692.0917777701,199729.76292821727,492868.4124638338,0.013855168391048105,0.6379849536258074,0.06744885046632355,0.2807110275168211
a0,a179,56069.80119787663,884692.0917777701,111328.61102661755,637596.5815696792,0.00223398682683896,0.6306146237338474,0.08318552244938167,0.28396586698993204
a0,a18,56069.80119787663,884692.0917777701,729516.7721139913,178946.35016842038,2.0802879798318635e-05,0.16378951234937517,0.009627097282464345,0.8265625874883622
a0,a180,56069.80119787663,884692.0917777701,97590.2611458314,575514.3897692484,0.004497917549872907,0.5827473571092688,0.1498783970802489,0.26287632826060936
a0,a181,56069.80119787663,884692.0917777701,116603.58769269293,478872.2133369917,0.010765316812514265,0.5414082511628708,0.24083539971584378,0.20699103230877114
a0,a182,56069.80119787663,884692.0917777701,10968.879226312238,17906.038712279795,0.004408499750554087,0.8084799337949028,0.09847427330659769,0.08863729314794531
a0,a183,56069.80119787663,884692.0917777701,22862.43406248146,162110.75280241453,0.0063477490993378806,0.6930657911617901,0.1692878410861478,0.13129861865272424
a0,a184,56069.80119787663,884692.0917777701,4025.658354238939,731610.6764845905,0.0010264436695785568,0.6286891888775661,0.05464563934774201,0.31563872810511334
a0,a185,56069.80119787663,884692.0917777701,136547.88310689636,1063294.0816254793,5.2943782465637e-06,0.5114600400995322,0.008052808738532254,0.4802482771799999
a0,a186,56069.80119787663,884692.0917777701,1032179.638732019,1068254.6899878874,0.0009808163308351625,0.43685904309638895,0.15699441811165302,0.4051657224611228
a0,a187,56069.80119787663,884692.0917777701,1098704.9637326284,447037.89405319525,0.0013221163258034891,0.7735706940073545,0.22310585824921605,0.0020013314176261197
a0,a188,56069.80119787663,884692.0917777701,1102013.7796372557,315894.8986900001,0.0013131545435495072,0.7083219767388169,0.126413412266614,0.1639514564510196
a0,a189,56069.80119787663,884692.0917777701,1023471.8975757919,62042.646718136064,0.00044040029364208284,0.2076706553394286,0.01682492454108826,0.775064019825841
a0,a19,56069.80119787663,884692.0917777701,691765.0759778079,323847.5576340373,0.0007185954423019702,0.04268296337886253,0.05560460918780261,0.9009938319910329
a0,a190,56069.80119787663,884692.0917777701,719765.1266757138,13798.743912201748,7.095207383654632e-06,0.2057814297169845,0.020615368587542374,0.7735961064880894
a0,a191,56069.80119787663,884692.0917777701,174360.7589017689,11387.105395336104,0.005333492322313431,0.7493029453846479,0.1738262479972787,0.0715373142957599
a0,a2,56069.80119787663,884692.0917777701,64769.71340628913,295238.03273541166,0.013063054927764526,0.49442927153270905,0.3778386786057101,0.11466899493381627
a0,a20,56069.80119787663,884692.0917777701,17993.690006220142,426537.8360458108,0.00816808547865765,0.3752165403303085,0.3422737866264608,0.27434158756457294
a0,a21,56069.80119787663,884692.0917777701,55612.15523779025,451258.98505458166,0.0085717129835142,0.41187571693357006,0.34289786383956816,0.23665470624334747
a0,a22,56069.80119787663,884692.0917777701,28401.97295013301,359150.70148959704,0.009787048511232563,0.40295417269407474,0.36230741440056846,0.22495136439412422
a0,a23,56069.80119787663,884692.0917777701,22042.08122065208,465808.87315779785,0.007375273994791295,0.38415259897363546,0.327938784518155,0.2805333425134182
a0,a24,56069.80119787663,884692.0917777701,1086677.0372469446,542363.2100347067,0.0015103779431095005,0.6855351425854511,0.3107617927437279,0.00219268672771169
a0,a25,56069.80119787663,884692.0917777701,1025680.5555744173,612898.3518716587,0.0015834075514846214,0.5928602619785623,0.4030032060956024,0.0025531243743505795
a0,a26,56069.80119787663,884692.0917777701,1091992.0987230814,619527.7909794833,0.0013046691338413766,0.695224955624793,0.2767087872559767,0.026761587985388992
a0,a27,56069.80119787663,884692.0917777701,890652.9819774373,410938.4992006554,0.00035859073133697594,0.33603590256452814,0.32319917129890213,0.3404063354052328
a0,a28,56069.80119787663,884692.0917777701,882473.697828532,486003.8263092481,0.00029422697924467604,0.42332821639615936,0.5147758770018874,0.06160167962270862
a0,a29,56069.80119787663,884692.0917777701,767873.2468557371,466028.82789242273,0.0003338359710506355,0.14242307592931422,0.3213299284738711,0.5359131596257641
a0,a3,56069.80119787663,884692.0917777701,950839.5658225579,1057423.737294581,0.0013034416942363923,0.5047305513480482,0.14163124382877235,0.3523347631289431
a0,a30,56069.80119787663,884692.0917777701,1023489.5610199849,976982.6556249864,0.0016005262640029735,0.398866582997288,0.20826369538812145,0.3912691953505875
a0,a31,56069.80119787663,884692.0917777701,964899.856726836,985955.8777521438,0.001045319025903622,0.34951176790469546,0.18330290676081737,0.4661400063085835
a0,a32,56069.80119787663,884692.0917777701,1047878.0348152276,942722.6867300275,0.0015374716427049306,0.36983599208440204,0.20917431536841463,0.4194522209044784
a0,a33,56069.80119787663,884692.0917777701,1014197.2293591001,1051921.5538978456,0.0010354507269393538,0.5636189684091703,0.17422029551650378,0.26112528534738666
a0,a34,56069.80119787663,884692.0917777701,556186.6476800167,693534.4706073983,0.00043299697619080294,0.7585825115664028,0.058618025312550184,0.18236646614485635
a0,a35,56069.80119787663,884692.0917777701,536481.4010767483,761751.7488643391,6.086298395197473e-05,0.8728655105521503,0.02332255245607481,0.10375107400782296
a0,a36,56069.80119787663,884692.0917777701,447423.435433948,778825.9409257661,1.5443393064069287e-05,0.8848732721356259,0.00766110438174852,0.10745018008956152
a0,a37,56069.80119787663,884692.0917777701,154530.9872626156,1012907.52403778,7.072231436267013e-06,0.4998315809019477,0.011767706246450575,0.48839364062016544
a0,a38,56069.80119787663,884692.0917777701,145360.21029800485,908214.5176083258,0.0,0.5589916160555265,0.005487045776055058,0.4352937045653928
a0,a39,56069.80119787663,884692.0917777701,85132.7166473435,1007986.0347632505,1.2846090788467515e-05,0.5335637092044827,0.01349674122701107,0.4526902473635324
a0,a4,56069.80119787663,884692.0917777701,853873.1319182533,649376.5993680338,0.0006325791974413808,0.31971773600342357,0.5924916680043013,0.08715801679483391
a0,a40,56069.80119787663,884692.0917777701,967702.2493398676,821568.3657699462,0.0020108510766014016,0.3023848652976306,0.3271873213112315,0.3684169623145366
a0,a41,56069.80119787663,884692.0917777701,958670.9329639467,684249.9662073145,0.0014950759527193873,0.4132477725458788,0.5323112860316913,0.05294586546971061
a0,a42,56069.80119787663,884692.0917777701,1059496.5094593181,761038.8287456332,0.0016651657605213322,0.40705380960140786,0.3228815268795666,0.2683994977585041
a0,a43,56069.80119787663,884692.0917777701,1071466.2984388745,870214.144085446,0.0014345707599753125,0.3542238162418809,0.2512813803149265,0.3930602326832173
a0,a44,56069.80119787663,884692.0917777701,890850.9699490701,796916.3710439217,0.0016841824879317336,0.30602510894522045,0.3458844294201395,0.3464062791467084
a0,a45,56069.80119787663,884692.0917777701,930519.4025884938,899211.9008905308,0.0011617581869281088,0.32026561932158054,0.22971185318761,0.4488607693038814
a0,a46,56069.80119787663,884692.0917777701,1017258.8057180175,897601.0364438916,0.0015963771637383596,0.33492218204830937,0.24398294468655066,0.41949849610140155
a0,a47,56069.80119787663,884692.0917777701,590531.3987300578,509097.2616353123,0.0016214372841134395,0.2776238195813136,0.1525458108494095,0.5682089322851633
a0,a48,56069.80119787663,884692.0917777701,526308.0022204608,621774.18697368,0.0009540025645088999,0.6700739778801861,0.06353043670525865,0.2654415828500464
a0,a49,56069.80119787663,884692.0917777701,440860.5374309806,690431.7110164571,0.0005296438715801377,0.8392192849961289,0.02317568163342125,0.1370753894988697
a0,a5,56069.80119787663,884692.0917777701,1071585.804291017,682159.503527926,0.002179495916436293,0.5185197699889185,0.30981523283046775,0.16948550126417744
a0,a50,56069.80119787663,884692.0917777701,117437.3017280059,398607.86953644734,0.01546341058020154,0.5258860247946598,0.3159039659519502,0.14274659867318856
a0,a51,56069.80119787663,884692.0917777701,168154.20999399506,312821.2930426017,0.021654656742051408,0.6284084744341732,0.32957957598671633,0.02035729283705888
a0,a52,56069.80119787663,884692.0917777701,708507.6568064569,597700.4933507226,0.0005683381384007901,0.3377982222860648,0.2680902901487279,0.39354314942680657
a0,a53,56069.80119787663,884692.0917777701,631492.4469651637,651196.6957674982,0.0007083240229280485,0.5732844847179317,0.12238501012923136,0.30362218112990896
a0,a54,56069.80119787663,884692.0917777701,677524.8223446879,544083.1187717092,0.000546071792821649,0.24572667437808374,0.2396223352748129,0.5141049185542818
a0,a55,56069.80119787663,884692.0917777701,700702.9830776447,643776.3998720236,0.0005309951874743374,0.43993263096746343,0.26127358823375985,0.2982627856113025
a0,a56,56069.80119787663,884692.0917777701,492477.82232810446,863980.7043039905,3.87476944441446e-07,0.8937331485149698,0.000761909143532267,0.10550455486455355
a0,a57,56069.80119787663,884692.0917777701,576403.4043757381,827614.4916064589,7.857810520847471e-05,0.8653924366224685,0.020179050877552934,0.11434993439477012
a0,a58,56069.80119787663,884692.0917777701,38511.10669426728,537858.5608485269,0.004968607677373197,0.5183207992714186,0.214916140609426,0.2617944524417822
a0,a59,56069.80119787663,884692.0917777701,34446.185685522934,727769.6318234699,0.0007593803019174831,0.5902765999687678,0.043854893378282266,0.3651091263510325
a0,a6,56069.80119787663,884692.0917777701,579157.5067868737,626349.5145602301,0.00107469159487002,0.5718010171476728,0.09331896109011832,0.3338053301673389
a0,a60,56069.80119787663,884692.0917777701,64867.586099727334,681057.8820774348,0.00128759446794366,0.6103993820435137,0.06462005910248697,0.3236929643860556
a0,a61,56069.80119787663,884692.0917777701,26678.699700795853,625645.5347322369,0.0025126652649825054,0.560255162241486,0.12355046047692379,0.3136817120166078
a0,a62,56069.80119787663,884692.0917777701,55509.02899673035,814769.4749500074,8.85173679576399e-05,0.571208456781191,0.023586296734840542,0.40487323127007874
a0,a63,56069.80119787663,884692.0917777701,800030.4464210076,48478.64035882323,9.811746770419887e-07,0.2212972613827963,0.008963190465931182,0.7697385669765955
a0,a64,56069.80119787663,884692.0917777701,950113.1028126861,268051.5003846928,0.0005760796126831343,0.29830848587861486,0.06459454368071786,0.6365208908279841
a0,a65,56069.80119787663,884692.0917777701,1036591.5864703448,196716.83601190423,0.0007715015610672031,0.4040217270296201,0.051201632757171114,0.5440051386521416
a0,a66,56069.80119787663,884692.0917777701,930982.827060691,321996.6167345478,0.0005029946079940845,0.36893008196328975,0.12286342167750461,0.5077035017512115
a0,a67,56069.80119787663,884692.0917777701,1054115.9433769467,268272.23528949986,0.0007285785079687932,0.5390441168171036,0.09302967465926865,0.36719763001565886
a0,a68,56069.80119787663,884692.0917777701,972194.1540730373,365668.158107986,0.000585955586096733,0.5251976019150619,0.23504528154203533,0.23917116095680607
a0,a69,56069.80119787663,884692.0917777701,81167.69866519517,119545.66273059082,0.00639457057546919,0.7262315040605329,0.16589180599970882,0.10148211936428904
a0,a7,56069.80119787663,884692.0917777701,42989.361455823135,930047.6783309334,4.842253552256281e-05,0.5628035950340691,0.013247327308411253,0.4236658614552901
a0,a70,56069.80119787663,884692.0917777701,110063.17372826628,44533.731506666816,0.005646952600975272,0.7520762903140658,0.163811294678699,0.07846546240626
a0,a71,56069.80119787663,884692.0917777701,155244.25719202834,141752.42882047012,0.0087926414310667,0.7528436632708118,0.22929947339716283,0.009064221900958892
a0,a72,56069.80119787663,884692.0917777701,112806.42568315899,183737.12657612213,0.008281742469124834,0.7528048107005274,0.2226068308012443,0.016306616029103462
a0,a73,56069.80119787663,884692.0917777701,41043.41979079566,57260.06073111528,0.0047664075513277285,0.7239509133115929,0.12843774944316205,0.1428449296939174
a0,a74,56069.80119787663,884692.0917777701,160387.05897977314,47535.94408312389,0.00576389971695902,0.7911841711109306,0.1760215724286651,0.02703035674344544
a0,a75,56069.80119787663,884692.0917777701,200074.16006111953,151202.87254822982,0.009923655033675323,0.7763021154369232,0.21289716111507972,0.0008770684143219823
a0,a76,56069.80119787663,884692.0917777701,557185.1229045612,256940.09479622045,0.003345766831462791,0.21043668397963688,0.04136925174863873,0.7448482974402616
a0,a77,56069.80119787663,884692.0917777701,653264.1605906216,234471.30275733286,0.0006120538466292652,0.08693827675561014,0.028045846900610107,0.8844038224971504
a0,a78,56069.80119787663,884692.0917777701,590210.1575223448,328474.4296654258,0.002407260155167715,0.10946418743298034,0.06185817417049248,0.8262703782413594
a0,a79,56069.80119787663,884692.0917777701,538080.2939919849,322555.99646419135,0.004302092598368148,0.22411455187169832,0.06019688588407316,0.7113864696458604
a0,a8,56069.80119787663,884692.0917777701,801332.3667073414,395615.42375627713,0.0003610607091530276,0.12022656608393376,0.18525582525967707,0.6941565479472361
a0,a80,56069.80119787663,884692.0917777701,870605.6647210495,587294.7133618215,0.0007378745140488255,0.3853981684905797,0.5576786720886914,0.05618528490668021
a0,a81,56069.80119787663,884692.0917777701,833908.3779356056,517959.5341332444,0.0003535284235254076,0.3201184119945616,0.4987680929222537,0.1807599666596592
a0,a82,56069.80119787663,884692.0917777701,787673.8491494645,578885.5226236244,0.00032168494689884924,0.27531045131974835,0.4741879697820959,0.250179893951257
a0,a83,56069.80119787663,884692.0917777701,856150.6556203625,621720.2785724789,0.0006962202489659039,0.32715683755658614,0.6023753823713838,0.06977155982306416
a0,a84,56069.80119787663,884692.0917777701,695799.8680460715,833020.8656702054,0.0006238057205776831,0.6366049745151139,0.08296438649460636,0.279806833269702
a0,a85,56069.80119787663,884692.0917777701,666702.026928511,769296.7598095326,0.0004610978354933127,0.6632511495731483,0.10780639035394783,0.22848136223741042
a0,a86,56069.80119787663,884692.0917777701,624690.895032802,809620.7414355448,0.00022245067755389798,0.8047094458578524,0.03772961560153338,0.15733848786306032
a0,a87,56069.80119787663,884692.0917777701,777693.9672095565,776105.3352262989,0.0010661085756219495,0.4474454605130113,0.24094337764701731,0.3105450532643495
a0,a88,56069.80119787663,884692.0917777701,737688.5829732645,804094.4588310055,0.0008241050934037616,0.5417006197722695,0.1538192125429429,0.30365606259138384
a0,a89,56069.80119787663,884692.0917777701,723761.3481824736,712513.1985988236,0.0004178415211076384,0.5226764534057978,0.234994981013104,0.24191072405999053
a0,a9,56069.80119787663,884692.0917777701,737277.0921673351,393588.5069266741,0.000566200849113387,0.03595512416747809,0.12075637259192623,0.8427223023914822
a0,a90,56069.80119787663,884692.0917777701,852692.8793583144,710765.0381348087,0.000722340037175519,0.3449616507158994,0.4887028048002706,0.16561320444665448
a0,a91,56069.80119787663,884692.0917777701,347400.53779004404,1002789.1102023006,2.6135532955013846e-06,0.6101283032108192,0.0027332459942515583,0.3871358372416337
a0,a92,56069.80119787663,884692.0917777701,474963.7757551884,955557.7098995174,3.4358333724019143e-07,0.8109297426738211,0.00010976957637058277,0.1889601441664711
a0,a93,56069.80119787663,884692.0917777701,492618.44432065944,1064006.383634332,3.91030007827799e-06,0.6595169828988788,0.00021398470609429438,0.3402651220949486
