O_id,D_id,distance
a1,a20,4.594287222387366
a1,a21,4.337440065888342
a1,a22,4.354185939226378
a1,a23,4.633244174876057
a1,a24,3.3007001644059324
a1,a25,2.8144276711646974
a1,a26,3.6690094409902776
a1,a27,1.3284598660473488
a1,a28,1.2857753341631948
a1,a29,0.0
a1,a30,4.769303241228174
a1,a31,4.7531364895574315
a1,a32,4.743638039739773
a1,a33,5.708370873189632
a1,a34,1.8865359775769355
a1,a35,2.3882987895642795
a1,a36,2.859437756523426
a1,a37,5.993286826168235
a1,a38,5.294357338733595
a1,a39,6.152358469277287
a1,a40,3.4581483321941473
a1,a41,2.4883295809035673
a1,a42,3.624130902779083
a1,a43,4.3111577801297765
a1,a44,2.9656455419801735
a1,a45,3.838275903033836
a1,a46,4.464831062045712
a1,a47,0.0
a1,a48,1.112071825444063
a1,a49,2.1711568214074686
a1,a50,3.453801118374648
a1,a51,3.136639951081388
a1,a52,0.9373914143589388
a1,a53,1.098909649247956
a1,a54,0.01396002493667874
a1,a55,1.2268565458164933
a1,a56,3.3704454461845437
a1,a57,2.5718796687333727
a1,a58,4.291170340223528
a1,a59,5.304897138590062
a1,a60,4.87831099198417
a1,a61,4.885870699324333
a1,a62,5.27026759805225
a1,a63,2.3920546444988418
a1,a64,2.2010267235996297
a1,a65,2.9026118391870286
a1,a66,1.964173207813156
a1,a67,2.869884307699412
a1,a68,2.181113010537106
a1,a69,4.582583393945444
a1,a70,4.549063687151714
a1,a71,3.775502109189759
a1,a72,3.849001399652602
a1,a73,5.133341055831534
a1,a74,4.37045233697168
a1,a75,3.516614492230458
a1,a76,0.5158443871057371
a1,a77,0.39069359190649927
a1,a78,0.0
a1,a79,0.25759272719910664
a1,a80,1.6633299697793604
a1,a81,0.9456268472852082
a1,a82,0.6694458360643495
a1,a83,1.7812370978481826
a1,a84,2.9235380615796545
a1,a85,2.260725619569684
a1,a86,2.456194207391674
a1,a87,2.473110947785775
a1,a88,2.642473302056852
a1,a89,1.717958335535844
a1,a90,1.9028764763965695
a1,a91,4.739880633583097
a1,a92,3.9841335233079818
a1,a93,4.846584262152275
a1,a94,5.566483996645099
a1,a95,3.8802726262131575
a1,a96,3.4905438860748608
a1,a97,4.574846069319669
a1,a98,4.637570809604776
a1,a99,5.132094569663304
a1,a100,4.725993778230325
a1,a101,4.589459542260601
a1,a102,4.864633347428609
a1,a103,5.114178895642107
a1,a104,3.309916837509164
a1,a105,3.9271228908580866
a1,a106,3.1804899701626206
a1,a107,3.71423228907579
a1,a108,2.9469890789060322
a1,a109,2.6011752169402
a1,a110,1.033018904022046
a1,a111,2.7250000430370216
a1,a112,3.150764585806237
a1,a113,3.5657094937982423
a1,a114,2.929875577219379
a1,a115,1.681360840935954
a1,a116,2.100780998264072
a1,a117,1.7832911867935957
a1,a118,2.044163899354628
a1,a119,2.0642484856532786
a1,a120,2.143423892435591
a1,a121,1.4753985718728944
a1,a122,1.437413836027068
a1,a123,3.3237005656924294
a1,a124,2.886287677424577
a1,a125,2.645672003346227
a1,a126,2.512941809267642
a1,a127,2.99323988863556
a1,a128,3.495702514366443
a1,a129,3.3168716408825833
a1,a130,2.6241132912203766
a1,a131,2.4531489919891274
a1,a132,1.8424422743920066
a1,a133,1.8957996947668445
a1,a134,1.860588450520252
a1,a135,1.0090348554382649
a1,a136,1.5025308882797448
a1,a137,2.368003998532745
a1,a138,2.0075092008659463
a1,a139,1.2000709528918434
a1,a140,0.7933359461485524
a1,a141,1.136634418319963
a1,a142,0.6939828450349691
a1,a143,0.0
a1,a144,0.0
a1,a145,1.524883228863759
a1,a146,0.9824335258798045
a1,a147,2.172838694934525
a1,a148,3.6042543983693953
a1,a149,4.179718856283887
a1,a150,4.2181786537238635
a1,a151,4.056424169232243
a1,a152,3.6924309832734634
a1,a153,4.7662469611665195
a1,a154,3.7990634318155174
a1,a155,3.907428405717635
a1,a156,2.6538685422081687
a1,a157,2.0204484241856626
a1,a158,1.8265685670828034
a1,a159,2.8835082308689897
a1,a160,3.3310822177172525
a1,a161,2.7407207888334977
a1,a162,2.7943133179094604
a1,a163,2.7413712440877687
a1,a164,2.764639271483337
a1,a165,2.1427493555389723
a1,a166,2.280227089249012
a1,a167,2.810444339249266
a1,a168,3.1167312584484064
a1,a169,2.4168348100805175
a1,a170,1.8561896705588616
a1,a171,2.11547629273113
a1,a172,2.8996791251448513
a1,a173,2.2737806211076217
a1,a174,3.363865127214706
a1,a175,3.530133663668409
a1,a176,2.8072187659154837
a1,a177,2.590502718418647
a1,a178,2.7372490297590737
a1,a179,4.204886605991021
a1,a180,3.944963943355932
a1,a181,3.552281605883421
a1,a182,5.83513179784054
a1,a183,4.846023039271924
a1,a184,5.564019318746516
a1,a185,6.040214605127905
a1,a186,5.634213214336665
a1,a187,3.5312723621385946
a1,a188,3.581990462609119
a1,a189,3.535912330941616
a1,a190,2.8168932898775867
a1,a191,4.523516276131798
a2,a3,9.410422068649519
a2,a4,6.4276483728736515
a2,a5,8.532118092318793
a2,a6,4.371358298825852
a2,a7,4.808758943327983
a2,a8,5.779591758565079
a2,a9,5.072335512858944
a2,a10,6.731188003905326
a2,a11,5.885082064245313
a2,a12,6.0506586295107025
a2,a13,6.816144248032068
a2,a14,1.7480871739976434
a2,a15,1.7662375075950025
a2,a16,0.0
a2,a17,5.264183223734428
a2,a18,5.083366704437437
a2,a19,4.529626943899982
a2,a20,0.42086351384251763
a2,a21,0.3088710787157915
a2,a22,0.0
a2,a23,0.5520145691143841
a2,a24,8.416748657344792
a2,a25,7.897352292966566
a2,a26,8.78206858569559
a2,a27,6.400835078663213
a2,a28,6.400081602905364
a2,a29,5.117119359157611
a2,a30,9.115178329356933
a2,a31,8.841178891675792
a2,a32,9.130000996123146
a2,a33,9.802892122933747
a2,a34,4.333713991126522
a2,a35,4.635818737689904
a2,a36,4.311123670569126
a2,a37,5.482532022569784
a2,a38,4.0527158786823385
a2,a39,5.214505225125328
a2,a40,8.181260941504316
a2,a41,7.490135495436173
a2,a42,8.56492463332766
a2,a43,9.053092296800276
a2,a44,7.42355463370296
a2,a45,8.182567299466012
a2,a46,9.083545666173775
a2,a47,3.682955799189834
a2,a48,4.138961445338344
a2,a49,3.420194240768216
a2,a50,0.0
a2,a51,0.0
a2,a52,5.097325100424042
a2,a53,4.679697421688088
a2,a54,4.653116745237926
a2,a55,5.227717746505908
a2,a56,5.14988435349218
a2,a57,5.525455073461133
a2,a58,1.2377738676318726
a2,a59,2.805100290380276
a2,a60,2.4077715020373165
a2,a61,2.0575226807766347
a2,a62,3.5782681501700977
a2,a63,5.794689482656901
a2,a64,6.975255003874305
a2,a65,7.548345977308429
a2,a66,6.9227046025868795
a2,a67,7.811833871785449
a2,a68,7.242551540017334
a2,a69,0.3692075937449258
a2,a70,1.489512476664655
a2,a71,0.7221209766577681
a2,a72,0.28345733851390476
a2,a73,1.221586110176349
a2,a74,1.6089992758208378
a2,a75,0.7408099287947831
a2,a76,3.3774109294720973
a2,a77,4.281989527579673
a2,a78,3.8327612527445405
a2,a79,3.43660873779309
a2,a80,6.735487048345202
a2,a81,6.055123313317901
a2,a82,5.72374454147371
a2,a83,6.527079807929643
a2,a84,6.257945788297988
a2,a85,5.529186472507855
a2,a86,5.560558175209546
a2,a87,6.697915095214419
a2,a88,6.538586284614847
a2,a89,5.562886268115942
a2,a90,6.476600488437501
a2,a91,5.488695128691361
a2,a92,5.686319372320037
a2,a93,6.482576263092543
a2,a94,6.455091635562367
a2,a95,3.9564752935244343
a2,a96,4.622243680021136
a2,a97,4.904585843642945
a2,a98,4.062888605031713
a2,a99,8.668700031251015
a2,a100,8.73308562240995
a2,a101,7.918016318359965
a2,a102,7.794588338885534
a2,a103,7.841481453509225
a2,a104,7.28371865716732
a2,a105,7.460921781992298
a2,a106,6.971815700610461
a2,a107,7.779314239263663
a2,a108,7.396057788979175
a2,a109,6.991079594561344
a2,a110,3.291472009346632
a2,a111,3.468609766885713
a2,a112,6.34359036889568
a2,a113,8.603573973460541
a2,a114,7.91629317945361
a2,a115,5.829830971626989
a2,a116,5.547130527324747
a2,a117,6.380103658408338
a2,a118,4.754139832548252
a2,a119,4.320241132995971
a2,a120,5.358099051046935
a2,a121,4.810274768176814
a2,a122,4.1943194669834805
a2,a123,2.783819804459428
a2,a124,2.7831249125677964
a2,a125,0.6271224088031164
a2,a126,1.8558527881241553
a2,a127,1.07393906924034
a2,a128,1.7722508071793064
a2,a129,2.5377514202681364
a2,a130,2.6314502351563704
a2,a131,1.376509881081565
a2,a132,2.380791743899038
a2,a133,1.6289201504990738
a2,a134,3.345336465801888
a2,a135,3.488109571082635
a2,a136,2.7261424782328865
a2,a137,3.1458610304544266
a2,a138,4.102512025530422
a2,a139,2.4859832685324914
a2,a140,2.2055842723790575
a2,a141,1.9538112194183186
a2,a142,3.0123203741576816
a2,a143,3.1142904183632916
a2,a144,3.022614641191484
a2,a145,1.4587988285227658
a2,a146,1.8376266667258145
a2,a147,0.5778100998925627
a2,a148,3.14150107613806
a2,a149,3.033179868942099
a2,a150,2.542042004210725
a2,a151,6.67480994509507
a2,a152,5.961988619020186
a2,a153,6.851942411623643
a2,a154,6.5418968950216705
a2,a155,7.16451276548282
a2,a156,7.776141678816112
a2,a157,7.1138733917333346
a2,a158,6.918431921218907
a2,a159,7.956536784304794
a2,a160,8.386616111526763
a2,a161,7.813034908677306
a2,a162,7.867234585216134
a2,a163,7.857874985221182
a2,a164,7.042470958344333
a2,a165,6.462453531077274
a2,a166,6.804626390870766
a2,a167,6.643267626358539
a2,a168,6.748248101566034
a2,a169,2.416869570922047
a2,a170,1.9135725511647155
a2,a171,2.2615180236560906
a2,a172,0.4874850719179373
a2,a173,1.0016825651451176
a2,a174,1.5612413141179124
a2,a175,2.2788476381939438
a2,a176,2.3938555763209832
a2,a177,1.7633415489943922
a2,a178,0.7937749130723589
a2,a179,2.1681413095903603
a2,a180,1.4690293995228505
a2,a181,0.6992422201066676
a2,a182,1.630300741842295
a2,a183,0.0
a2,a184,2.8038617411415494
a2,a185,5.293996851028113
a2,a186,9.330884948470935
a2,a187,8.603427963798048
a2,a188,8.618490905778726
a2,a189,6.950678176696787
a2,a190,5.313255046952227
a2,a191,2.12562450761958
a3,a4,3.134974100949851
a3,a5,2.8739765494069727
a3,a6,4.193589618438996
a3,a7,7.446186275000528
a3,a8,5.398281569132719
a3,a9,5.467687719159051
a3,a10,5.683387472613923
a3,a11,5.564731050147287
a3,a12,6.130592257462572
a3,a13,5.671596771951517
a3,a14,12.057945518544974
a3,a15,11.748830384983146
a3,a16,9.760704174314109
a3,a17,6.3210478622304
a3,a18,7.299997498606907
a3,a19,6.003384447883259
a3,a20,9.697422750687618
a3,a21,9.13164057817038
a3,a22,9.69186261368146
a3,a23,9.414486796594327
a3,a24,4.052562135878876
a3,a25,3.0327829528050056
a3,a26,3.436722371005321
a3,a27,5.042210523232395
a3,a28,4.289368653448817
a3,a29,4.745174304424904
a3,a30,0.4100653188927873
a3,a31,0.0
a3,a32,0.8785124810584353
a3,a33,0.0
a3,a34,3.885038289162131
a3,a35,3.8470578278824865
a3,a36,4.463314261123108
a3,a37,6.2889752841550255
a3,a38,6.516696871737805
a3,a39,6.9785442708173715
a3,a40,1.1669393301306668
a3,a41,2.2915006128903435
a3,a42,1.972970346572925
a3,a43,1.2941845874473674
a3,a44,1.501254444883437
a3,a45,0.6193479179855852
a3,a46,0.9462945027140287
a3,a47,5.027518483849671
a3,a48,4.836126946265303
a3,a49,4.779470593765771
a3,a50,8.70458562867953
a3,a51,8.885022367984103
a3,a52,3.885130803032138
a3,a53,3.812667902011003
a3,a54,4.408977638055578
a3,a55,3.6552967190320422
a3,a56,3.77217284654646
a3,a57,3.239736960101513
a3,a58,8.752298599301795
a3,a59,8.049649822648576
a3,a60,8.10197284546723
a3,a61,8.576241823901125
a3,a62,7.488932505578
a3,a63,8.416146943561236
a3,a64,6.261958726398945
a3,a65,6.771661016359611
a3,a66,5.936274993720208
a3,a67,6.271116156197413
a3,a68,5.351077419574231
a3,a69,10.819949957075444
a3,a70,10.928686125530577
a3,a71,9.906977497330253
a3,a72,9.974224874278915
a3,a73,11.449931817512766
a3,a74,10.80279240898311
a3,a75,9.76312000746244
a3,a76,7.167343357699208
a3,a77,7.023274005033337
a3,a78,6.616655007812136
a3,a79,6.874339557830149
a3,a80,3.603683244606491
a3,a81,4.168762842915621
a3,a82,3.528947168940067
a3,a83,3.5030622851025788
a3,a84,2.3509666520252854
a3,a85,2.823350306861362
a3,a86,3.0864431865066653
a3,a87,2.229755899762595
a3,a88,2.379568253276019
a3,a89,2.8401330587380675
a3,a90,2.3575086651975736
a3,a91,4.392491413441799
a3,a92,3.4726555005176256
a3,a93,3.1527484201728297
a3,a94,4.391734512818895
a3,a95,5.3708985683046375
a3,a96,4.573986119149512
a3,a97,5.178108964859418
a3,a98,6.280063485119256
a3,a99,0.3145027993629399
a3,a100,0.0
a3,a101,0.9771502394033489
a3,a102,1.184033602949709
a3,a103,1.3084725643123232
a3,a104,1.5985910975202562
a3,a105,0.6598221621525746
a3,a106,1.7415084823433729
a3,a107,0.6300427091010138
a3,a108,1.6551683843110214
a3,a109,2.0715730829501826
a3,a110,5.233137600126765
a3,a111,5.2365468807753714
a3,a112,2.1765331464642315
a3,a113,5.641723995869328
a3,a114,5.995922638502321
a3,a115,7.034232022285749
a3,a116,7.893927949673738
a3,a117,6.197748601822862
a3,a118,8.530724807608992
a3,a119,8.693053472774766
a3,a120,8.282886444094542
a3,a121,7.8557278613204184
a3,a122,7.961715815786025
a3,a123,9.935268681682686
a3,a124,9.510927456273619
a3,a125,8.797030887175051
a3,a126,9.075986441556681
a3,a127,9.41084091567827
a3,a128,10.003529821636995
a3,a129,9.922250007321203
a3,a130,9.243036521862871
a3,a131,8.633741723537002
a3,a132,8.420726081444014
a3,a133,8.27829648268371
a3,a134,8.4970463895886
a3,a135,7.657840823409332
a3,a136,8.121241840487858
a3,a137,8.992764516083918
a3,a138,8.651037323013277
a3,a139,6.114846901183416
a3,a140,6.8525237140329045
a3,a141,7.657428527874449
a3,a142,7.282367296905774
a3,a143,6.546861237327396
a3,a144,5.93524170257882
a3,a145,7.499856240061469
a3,a146,6.504964814489268
a3,a147,8.091586734534667
a3,a148,6.215916514668279
a3,a149,7.245243770597289
a3,a150,7.358987620474898
a3,a151,2.527169559643198
a3,a152,3.065717503223801
a3,a153,2.274911588351686
a3,a154,2.399639525728857
a3,a155,1.6369225518147947
a3,a156,4.220496722679848
a3,a157,4.279211721044912
a3,a158,3.5788661782541156
a3,a159,4.96129505495755
a3,a160,5.524448237331219
a3,a161,5.40713665612097
a3,a162,4.755626354240759
a3,a163,4.081182945780029
a3,a164,7.5908723987959235
a3,a165,7.099983728719211
a3,a166,7.028038143072619
a3,a167,7.952557676607159
a3,a168,8.087076756920357
a3,a169,6.0371553933847535
a3,a170,6.813294147489648
a3,a171,6.079645037881533
a3,a172,7.934162287464866
a3,a173,7.493094280653849
a3,a174,7.234741066797547
a3,a175,6.814923740720047
a3,a176,6.085249911078011
a3,a177,7.0054937124187004
a3,a178,7.59608381223477
a3,a179,7.888692835795676
a3,a180,8.126678423375479
a3,a181,8.375248197200584
a3,a182,12.114588046157715
a3,a183,10.796484777854971
a3,a184,8.564260774705717
a3,a185,5.39543161943395
a3,a186,0.0
a3,a187,4.915807208618861
a3,a188,6.113561846671433
a3,a189,7.7838386767227155
a3,a190,8.966107950324918
a3,a191,11.038870941123585
a4,a5,1.0375967604636909
a4,a6,1.5157217178306457
a4,a7,6.548598077178411
a4,a8,1.8951311822049808
a4,a9,1.8868276411050207
a4,a10,2.16925926602633
a4,a11,2.061562523450133
a4,a12,2.6115181892900483
a4,a13,2.159383666489182
a4,a14,8.76126202022916
a4,a15,8.41586359054709
a4,a16,6.539108529274036
a4,a17,2.80362509799643
a4,a18,3.7437933508562127
a4,a19,2.417208833061861
a4,a20,6.920838302692993
a4,a21,6.533904809477455
a4,a22,6.821928207751727
a4,a23,6.837292579613401
a4,a24,1.224421572522868
a4,a25,0.5301182421264254
a4,a26,1.3365632413889568
a4,a27,1.5209037268074403
a4,a28,0.7838628616526985
a4,a29,1.180206826596548
a4,a30,2.3570789708188293
a4,a31,2.3900339459563615
a4,a32,2.319512688751934
a4,a33,3.322573539862534
a4,a34,1.4839960130331389
a4,a35,1.5839577381501881
a4,a36,2.7433686744147274
a4,a37,5.976674357585864
a4,a38,5.6306300853215525
a4,a39,6.292825714933505
a4,a40,0.9060400357699758
a4,a41,0.0
a4,a42,1.082218663625288
a4,a43,1.7145682650487828
a4,a44,0.7773810041737594
a4,a45,1.5555963736703977
a4,a46,1.911368631242863
a4,a47,1.7020099061308052
a4,a48,2.0322110101544717
a4,a49,2.4796999958548116
a4,a50,5.830982975587167
a4,a51,5.85903242178324
a4,a52,0.3594538216897221
a4,a53,0.9697209267210793
a4,a54,0.8359154629991538
a4,a55,0.14739791606918295
a4,a56,2.6748514175367197
a4,a57,1.7363161344555165
a4,a58,6.1834898777996266
a4,a59,6.324353347852201
a4,a60,6.073530429169995
a4,a61,6.351521553278569
a4,a62,5.995383428337553
a4,a63,4.904996093949257
a4,a64,2.78193018348066
a4,a65,3.3100079876717206
a4,a66,2.4268612957996796
a4,a67,2.84255956335595
a4,a68,1.852110664919308
a4,a69,7.54441619930099
a4,a70,7.584109473044635
a4,a71,6.663205536482686
a4,a72,6.734547693180339
a4,a73,8.140995617942329
a4,a74,7.430562713547893
a4,a75,6.4662109334776865
a4,a76,3.58750558088034
a4,a77,3.440735981692027
a4,a78,3.075646585704097
a4,a79,3.374370288418156
a4,a80,0.08202103973051979
a4,a81,0.6623659020156217
a4,a82,0.0
a4,a83,0.0
a4,a84,1.3459067520806707
a4,a85,1.0661940949660984
a4,a86,1.619803612682111
a4,a87,0.566429458494165
a4,a88,0.895837078703949
a4,a89,0.0
a4,a90,0.0
a4,a91,4.2473116823008406
a4,a92,3.0057544673183014
a4,a93,3.662454038052568
a4,a94,4.675686587971032
a4,a95,4.122949881188547
a4,a96,3.085386960358161
a4,a97,4.392844941907763
a4,a98,5.117012539002374
a4,a99,3.241480781665889
a4,a100,2.566593060579386
a4,a101,2.8452874557881134
a4,a102,3.2128048895218697
a4,a103,3.5596032141196265
a4,a104,1.3961878492536048
a4,a105,2.10081401088148
a4,a106,1.4091294039561064
a4,a107,1.6199905636164393
a4,a108,0.8546331302803855
a4,a109,0.652962314398271
a4,a110,2.264153762229515
a4,a111,3.2476913983481404
a4,a112,1.8143428530039787
a4,a113,2.5386160635356187
a4,a114,2.7045408254501577
a4,a115,3.5266585808584665
a4,a116,4.388006585562319
a4,a117,2.676656244901029
a4,a118,4.954056575064255
a4,a119,5.10684593874143
a4,a120,4.753553981328398
a4,a121,4.28806276846901
a4,a122,4.381161640009619
a4,a123,6.438391858267156
a4,a124,5.9646193392708575
a4,a125,5.52014029523906
a4,a126,5.62439593045738
a4,a127,6.062150994890342
a4,a128,6.590417955565087
a4,a129,6.436694016233559
a4,a130,5.71133304547648
a4,a131,5.340393002714634
a4,a132,4.95767870893922
a4,a133,4.9592262752406615
a4,a134,4.936247242158915
a4,a135,4.075761398175681
a4,a136,4.594374732736867
a4,a137,5.446857573800412
a4,a138,5.066273492970511
a4,a139,3.048330863918449
a4,a140,3.5332890617535444
a4,a141,4.213315746157298
a4,a142,3.80735764975991
a4,a143,3.06671890663815
a4,a144,2.524984697511548
a4,a145,4.228643561643223
a4,a146,3.301818785520394
a4,a147,4.992136669427934
a4,a148,4.356648705875879
a4,a149,5.1824515342502115
a4,a150,5.269470129655231
a4,a151,2.752085513403744
a4,a152,2.465225885186223
a4,a153,3.2877067265455593
a4,a154,2.4168598119765177
a4,a155,2.2426871452346733
a4,a156,0.8887935672230952
a4,a157,0.9016823959940665
a4,a158,0.06716960274945051
a4,a159,1.880234004156899
a4,a160,2.3247368731550586
a4,a161,2.006822672909814
a4,a162,1.4948565616467482
a4,a163,0.8203828317208162
a4,a164,4.06956774356026
a4,a165,3.579576645546762
a4,a166,3.50646767234852
a4,a167,4.4312675094467435
a4,a168,4.58312752681204
a4,a169,3.4799313496880235
a4,a170,3.8928847914527944
a4,a171,3.3964413770901443
a4,a172,5.048829969665608
a4,a173,4.513579405742472
a4,a174,4.802758142096932
a4,a175,4.692865293505126
a4,a176,3.6961485818586617
a4,a177,4.267992121624863
a4,a178,4.738103396188347
a4,a179,5.636663670637566
a4,a180,5.74322855963852
a4,a181,5.77271933889559
a4,a182,8.829639270175008
a4,a183,7.653657368053366
a4,a184,6.919880799850277
a4,a185,5.534962684358679
a4,a186,3.131349629787692
a4,a187,1.9732061359654955
a4,a188,2.8842305832068273
a4,a189,4.419525616453259
a4,a190,5.461492263326563
a4,a191,7.6222358481597485
a5,a6,3.6674984647800204
a5,a7,8.504984257524379
a5,a8,2.847805516749425
a5,a9,3.252144925313826
a5,a10,2.71198088972267
a5,a11,2.9985188687749202
a5,a12,3.280756158141642
a5,a13,2.689721521711521
a5,a14,10.61410096864073
a5,a15,10.27314085041345
a5,a16,8.524274574230061
a5,a17,3.8372288947911635
a5,a18,4.751950525415077
a5,a19,3.9037977757062565
a5,a20,9.074046271663935
a5,a21,8.710085287143094
a5,a22,8.942312100854545
a5,a23,9.018551635651606
a5,a24,0.6149362382903955
a5,a25,0.0
a5,a26,0.0
a5,a27,2.2403118914113627
a5,a28,1.742362477445832
a5,a29,2.5649808419176976
a5,a30,1.983967709945954
a5,a31,2.045213715946932
a5,a32,1.926207130467886
a5,a33,2.8140715978081072
a5,a34,3.541704593906279
a5,a35,3.6172780513035776
a5,a36,4.807029826498025
a5,a37,7.723938480207954
a5,a38,7.535505126787461
a5,a39,8.16635956081149
a5,a40,0.5785404509815768
a5,a41,0.0
a5,a42,0.0
a5,a43,0.9651784614619581
