O_id,D_id,O_lng,O_lat,D_lng,D_lat,c_1,c_2,c_3
a131,c79,100496.56918734881,93541.4231500263,638782.3110764966,1042921.4007437215,0.9999588067201542,0.0,4.119327984583085e-05
a131,c8,100496.56918734881,93541.4231500263,752186.2060139113,1063865.170288348,0.9995373637448162,0.0,4.6768930824656926e-05
a131,c80,100496.56918734881,93541.4231500263,733198.1048907868,722431.23074712,0.9998411764642494,0.0,0.00015882353575055614
a131,c81,100496.56918734881,93541.4231500263,744923.960448284,683980.9210821056,0.7787146077875564,0.22040728251297928,0.0008781096994642652
a131,c82,100496.56918734881,93541.4231500263,646299.5048373977,761153.8230079168,0.9995597331455327,0.0,0.0004402668544673434
a131,c83,100496.56918734881,93541.4231500263,715113.0384187739,919804.5543924351,0.9999598589550965,0.0,4.01410449034111e-05
a131,c84,100496.56918734881,93541.4231500263,590431.6157292326,892193.3997171706,0.9999619164496588,0.0,3.808355034125508e-05
a131,c85,100496.56918734881,93541.4231500263,661433.0557595086,837510.2908493592,0.9999552709803047,0.0,4.4729019695408056e-05
a131,c89,100496.56918734881,93541.4231500263,244166.85053308943,945660.2922961597,0.9999654786419642,0.0,3.452135803582055e-05
a131,c9,100496.56918734881,93541.4231500263,374588.29412927176,1077412.6892032835,0.9999592185698669,0.0,4.078143013309911e-05
a131,c90,100496.56918734881,93541.4231500263,211695.56884644312,799934.3950554734,0.9998360447292374,0.0,0.00016395527076273168
a131,c92,100496.56918734881,93541.4231500263,483239.73026901373,694116.1311201806,0.1345118812896837,0.8603271872874341,0.005160931422882261
a131,c93,100496.56918734881,93541.4231500263,567909.5658764879,744327.5041265424,0.9996786533399892,0.0,0.00032134666001088077
a131,c95,100496.56918734881,93541.4231500263,497946.9785217651,1091943.303834598,0.9999591767640101,0.0,4.0823235989923314e-05
a131,c96,100496.56918734881,93541.4231500263,636933.5865159038,1100828.8712536192,0.9999545384159452,0.0,4.546158405478759e-05
a131,c97,100496.56918734881,93541.4231500263,457945.7852829433,1081824.1873569612,0.9999595008340331,0.0,4.0499165966922876e-05
a131,c98,100496.56918734881,93541.4231500263,525122.4721721654,1087478.289113556,0.9999584135593139,0.0,4.1586440686044546e-05
a131,c99,100496.56918734881,93541.4231500263,764320.2635706618,800272.0257677863,0.999921986000271,0.0,7.801399972893764e-05
a132,a132,178270.55889992104,28644.331303343588,178270.55889992104,28644.331303343588,0.09011735004325609,0.9097701733106561,2.1473142406493694e-08
a132,a133,178270.55889992104,28644.331303343588,191396.63816203005,55054.906258921466,0.07380890903724932,0.9260818754328454,2.0665739205447984e-08
a132,a140,178270.55889992104,28644.331303343588,657799.9344759176,106813.5476831162,0.1047735117553993,0.8952264882446007,0.0
a132,a141,178270.55889992104,28644.331303343588,559503.9171400985,170225.47241325825,0.08777673221461021,0.9122232677853899,0.0
a132,a142,178270.55889992104,28644.331303343588,697489.1381251899,33731.56097852739,0.12352998600871358,0.8764700068598934,7.131393075581734e-09
a132,a143,178270.55889992104,28644.331303343588,587417.5922031568,34160.064022870574,0.1279862774788793,0.8720137149184846,7.602636173140213e-09
a132,a144,178270.55889992104,28644.331303343588,764120.2737484153,127496.77641676567,0.06971863515623733,0.9302813648437628,0.0
a132,a145,178270.55889992104,28644.331303343588,801969.8786380383,40813.14938665215,0.09226036123109796,0.9077396358804167,2.8884852758326453e-09
a132,a146,178270.55889992104,28644.331303343588,764684.5824278677,213777.02528307578,0.04918376720018729,0.9508162327998129,0.0
a132,a147,178270.55889992104,28644.331303343588,808104.6029462998,305876.3946884389,0.02487907114379199,0.9751115482678403,9.380588367758079e-06
a132,a148,178270.55889992104,28644.331303343588,755661.7892370732,424910.8419180814,0.0187151669776192,0.9807897808946213,0.000495052127759378
a132,a149,178270.55889992104,28644.331303343588,340425.32480170863,419500.2795059868,0.5504670224063645,0.44944293796119755,9.003963243803527e-05
a132,a150,178270.55889992104,28644.331303343588,284022.0021387968,371686.3067146672,0.05146767053223538,0.948431151845993,0.00010117762177160535
a132,a151,178270.55889992104,28644.331303343588,347472.4264356048,23423.759017483484,0.11683042405025383,0.8831695165559704,5.9393775698575276e-08
a132,a152,178270.55889992104,28644.331303343588,457036.70542516606,29901.583668573876,0.13221264661902843,0.8677873270769324,2.6304039256626595e-08
a132,a153,178270.55889992104,28644.331303343588,265425.91818751773,267858.216070384,0.031124410184114694,0.9688755672668597,2.2549025646766503e-08
a132,a154,178270.55889992104,28644.331303343588,337992.9638296548,283634.7635324999,0.0579811757571117,0.942018662701785,1.6154110320476744e-07
a132,a155,178270.55889992104,28644.331303343588,123569.25872662885,174761.65993260653,0.04744977237774344,0.9525502223366235,5.285633058547822e-09
a132,a156,178270.55889992104,28644.331303343588,69967.5094148483,146833.04952419884,0.055334762113187004,0.944665216751037,2.1135776021783057e-08
a132,a157,178270.55889992104,28644.331303343588,598149.6531604263,325924.1985463205,0.05189152012764674,0.9480939198347165,1.456003763684511e-05
a132,a158,178270.55889992104,28644.331303343588,718546.7056600809,280174.88599280297,0.04240486083441699,0.9575932470152158,1.892150367247605e-06
a132,a159,178270.55889992104,28644.331303343588,665640.395920277,371271.0935024247,0.031640480611935404,0.967955452595024,0.0004040667930404759
a132,a160,178270.55889992104,28644.331303343588,639160.1934699564,219984.41944878036,0.46216186432775974,0.5378380925931883,4.307905194302305e-08
a132,a161,178270.55889992104,28644.331303343588,623757.5346375275,411547.4873963247,0.01756104045741215,0.9814084754347905,0.0010304841077973651
a132,a162,178270.55889992104,28644.331303343588,522260.529058452,389287.7592568193,0.05391142641376308,0.9459382737612709,0.00015029982496606397
a132,a163,178270.55889992104,28644.331303343588,572419.4766570954,442805.5715894155,0.7515026075628524,0.24817718667198904,0.00032020576515856395
a132,a164,178270.55889992104,28644.331303343588,437104.855361589,308596.91175112606,0.060531958239118874,0.9394610751148748,6.966646006270228e-06
a132,a165,178270.55889992104,28644.331303343588,374228.23238387256,326027.02592110867,0.05506754395092099,0.9449197391945451,1.2716854533939998e-05
a132,a166,178270.55889992104,28644.331303343588,494685.8524414195,338503.33431357687,0.05926701631577146,0.9406908845317419,4.2099152486790886e-05
a132,a167,178270.55889992104,28644.331303343588,518552.92688713095,269940.4936444087,0.06513965685688698,0.9348601528591785,1.902839345812064e-07
a132,a168,178270.55889992104,28644.331303343588,433402.96115163004,376962.28433596133,0.056548826844766885,0.9432560528478914,0.00019512030734186402
a132,a169,178270.55889992104,28644.331303343588,456087.8228465036,102498.81271949028,0.09791393754308259,0.9020860624569175,0.0
a132,a170,178270.55889992104,28644.331303343588,519805.90074547374,118641.20973548148,0.09675997351749688,0.9032400264825032,0.0
a132,a171,178270.55889992104,28644.331303343588,343985.5466227383,176617.85136387756,0.04315035888828287,0.956849637434605,3.677111977942031e-09
a132,a172,178270.55889992104,28644.331303343588,299799.322796599,225498.61033083944,0.041127082842628365,0.9588729151051439,2.0522277910425358e-09
a132,a173,178270.55889992104,28644.331303343588,358791.4467467901,224542.31448850737,0.04880354729097688,0.9511964527090232,0.0
a132,a174,178270.55889992104,28644.331303343588,451809.84950453043,231536.977386209,0.06771261702562945,0.9322873829743705,0.0
a132,a175,178270.55889992104,28644.331303343588,346409.23746043496,106081.34675001315,0.07821673937236844,0.9217832420182026,1.8609428998684454e-08
a132,a176,178270.55889992104,28644.331303343588,336284.02911775204,55263.020605026235,0.720558973429159,0.27943899237601544,2.034194825545182e-06
a132,a177,178270.55889992104,28644.331303343588,300159.23027910286,70027.52948084273,0.07688714735553819,0.9231128336851192,1.895934247461907e-08
a132,a178,178270.55889992104,28644.331303343588,311477.80763229344,137387.37398025722,0.05395409022237954,0.9460458893947833,2.038283721286075e-08
a132,a179,178270.55889992104,28644.331303343588,390553.09471993975,89346.19606364821,0.10439012610000811,0.8956098651256065,8.774385488925352e-09
a132,a180,178270.55889992104,28644.331303343588,418324.69919599063,156910.55190337266,0.08197099649441465,0.9180290035055854,0.0
a132,a181,178270.55889992104,28644.331303343588,185946.28828781072,127998.11196928172,0.05367179248328842,0.9463282040963046,3.420407072275187e-09
a132,a182,178270.55889992104,28644.331303343588,247796.7898337899,64544.50554831517,0.06294283152779527,0.9369501454832475,9.440426040775798e-09
a132,a183,178270.55889992104,28644.331303343588,154678.1597341107,93195.27795207004,0.9983978878708061,0.0013003540592057999,4.219111579651521e-06
a132,a184,178270.55889992104,28644.331303343588,152292.192258539,148825.3494121334,0.7796077676039838,0.22038986867140264,2.3637246134654113e-06
a132,a185,178270.55889992104,28644.331303343588,219646.96096294367,178582.82019067425,0.029614145383116148,0.9703858528771176,1.739766141478936e-09
a132,a186,178270.55889992104,28644.331303343588,65785.34100860436,52063.27016988291,0.05192746922565097,0.9479676729391661,2.9249761330101015e-08
a132,a187,178270.55889992104,28644.331303343588,14344.114131277924,259178.25211443266,0.07043962486118589,0.9295594568642886,9.182745255392596e-07
a132,a194,178270.55889992104,28644.331303343588,1075717.656626803,210493.07883767594,0.017582402663381583,0.9824175973366184,0.0
a132,a195,178270.55889992104,28644.331303343588,1056299.5580437765,15624.092004105909,0.07625623722618338,0.923743761125453,1.6483635979774936e-09
a132,a28,178270.55889992104,28644.331303343588,956538.6284891518,43599.28035034985,0.059321647526488504,0.9406783524735115,0.0
a132,a29,178270.55889992104,28644.331303343588,1064841.0448184786,55572.32128945334,0.0630135148190714,0.9369864851809286,0.0
a132,a30,178270.55889992104,28644.331303343588,1014671.2454987067,100851.60011371809,0.03999468018563374,0.9600053198143662,0.0
a132,a48,178270.55889992104,28644.331303343588,37600.85450180065,228982.25422487615,0.059591773641425747,0.9404081234066144,1.0295195969189973e-07
a132,a53,178270.55889992104,28644.331303343588,59276.64509977203,288394.168155032,0.06075663767361467,0.9392424915874084,8.707389769739531e-07
a132,a54,178270.55889992104,28644.331303343588,69618.98926354437,215267.35621935493,0.04524695087112986,0.9547527817050359,2.6742383422711905e-07
a132,a60,178270.55889992104,28644.331303343588,993422.4039581957,336190.0082683037,0.02382516684988462,0.976160010859712,1.4822290403441132e-05
a132,a61,178270.55889992104,28644.331303343588,995966.8043385864,221468.21893070813,0.022977783709259354,0.9770222162907407,0.0
a132,a62,178270.55889992104,28644.331303343588,1039424.2437528288,293101.7844142529,0.27431976850142575,0.7256741275395273,6.103959046982502e-06
a132,a63,178270.55889992104,28644.331303343588,1074034.20921661,359373.77787157,0.012315845923656865,0.9875753808230215,0.000108773253321681
a132,a7,178270.55889992104,28644.331303343588,1046266.1956843117,133396.93655873838,0.8714166530222929,0.1285798917346963,3.4552430108306233e-06
a132,a86,178270.55889992104,28644.331303343588,27578.320609000857,369242.76366373705,0.07901724860140469,0.9209706191334798,1.213226511560834e-05
a132,a87,178270.55889992104,28644.331303343588,55935.68222770196,431120.71163364255,0.08223889122054394,0.9177230743535474,3.80344259087548e-05
a132,a88,178270.55889992104,28644.331303343588,32023.78744929099,323981.52773539966,0.5972930962126693,0.4027026784307097,4.2253566208019666e-06
a132,a91,178270.55889992104,28644.331303343588,907468.9088304356,139155.29254849098,0.02733522146037587,0.9726647785396241,0.0
a132,a94,178270.55889992104,28644.331303343588,241082.5618364242,426627.8071830488,0.001573296130525798,0.9968862029504469,0.0015405009190272787
a132,b0,178270.55889992104,28644.331303343588,50760.2147813319,584180.0372893895,0.3026744999287609,0.6972586191287931,6.688094244609307e-05
a132,b117,178270.55889992104,28644.331303343588,537245.7370784151,553740.3571953266,0.21187712187952268,0.7878298350372398,0.0002930430832376144
a132,b118,178270.55889992104,28644.331303343588,515227.0176070538,620443.0361490146,0.1428660814780166,0.8550052781692057,0.0021286403527775023
a132,b119,178270.55889992104,28644.331303343588,665024.3024401169,661743.5250490524,0.0,0.9929970704586019,0.007002929541398192
a132,b120,178270.55889992104,28644.331303343588,647439.0736386308,544197.9824012135,0.1749271234006349,0.8246642195605016,0.00040865703886350783
a132,b121,178270.55889992104,28644.331303343588,572839.5790363664,523159.4166767191,0.1879642470679134,0.8117960490212609,0.00023970391082557516
a132,b122,178270.55889992104,28644.331303343588,424187.71776244143,548577.6170518941,0.16148652766413657,0.837774731916509,0.0007387404193543187
a132,b129,178270.55889992104,28644.331303343588,387056.90335350175,453201.7082100457,0.04140551838866551,0.9579159575979603,0.0006785240133742508
a132,b130,178270.55889992104,28644.331303343588,467197.581104589,451735.90238462057,0.0,0.9979610732846655,0.002038926715334471
a132,b188,178270.55889992104,28644.331303343588,27872.939725068307,514953.3121732802,0.17760414248976805,0.8223499070353528,4.5950474879124914e-05
a132,b19,178270.55889992104,28644.331303343588,161141.88476760828,581014.0857921882,0.25578314258663937,0.7436643748090712,0.0005524826042894353
a132,b193,178270.55889992104,28644.331303343588,1096987.9004451788,485174.2980830728,0.0,0.9974630995916699,0.002536900408330046
a132,b20,178270.55889992104,28644.331303343588,111963.58178263302,608763.3126458392,0.34975682029975846,0.649890617453145,0.00035256224709643517
a132,b23,178270.55889992104,28644.331303343588,1073259.2459855105,625661.3021159507,0.0,0.9928167192792434,0.007183280720756611
a132,b24,178270.55889992104,28644.331303343588,1052939.0979868593,574192.2274992709,0.10766179932460902,0.8919671726299401,0.0003710280454509264
a132,b25,178270.55889992104,28644.331303343588,934703.3547549607,626361.2165829476,0.18066367029737562,0.8162892602165487,0.0030470694860757733
a132,b26,178270.55889992104,28644.331303343588,1009432.2509115043,660633.1067787703,0.40944350973970367,0.5881587869544709,0.0023977033058253344
a132,b27,178270.55889992104,28644.331303343588,918856.354429379,504557.2427806811,0.06161818409941913,0.9376485378789403,0.0007332780216405931
a132,b31,178270.55889992104,28644.331303343588,708468.7394887219,599267.1915466037,0.22636464655404306,0.7727476934339956,0.0008876600119613445
a132,b32,178270.55889992104,28644.331303343588,296764.691078908,550904.9184246283,0.19907807282573145,0.800706843630934,0.00021508354333447176
a132,b33,178270.55889992104,28644.331303343588,200601.2685708276,560733.8130380973,0.21211104847297418,0.7874767746946881,0.00041217683233770233
a132,b45,178270.55889992104,28644.331303343588,825299.7438180047,618785.0938578451,0.31123122726734564,0.6874157523294241,0.001353020403230225
a132,b46,178270.55889992104,28644.331303343588,880531.5401482835,636730.8886724107,0.0,0.9939167571653447,0.006083242834655416
a132,b49,178270.55889992104,28644.331303343588,191375.67815587507,458013.9336139917,0.0,0.9979464765823861,0.002053523417613936
a132,b50,178270.55889992104,28644.331303343588,248789.01824278594,504279.49380263867,0.04730418341544535,0.9514834113180907,0.001212405266464159
a132,b51,178270.55889992104,28644.331303343588,203187.66828825758,521214.7163001656,0.11171515379495046,0.8876823367064709,0.0006025094985786086
a132,b52,178270.55889992104,28644.331303343588,123983.96072939361,506962.4564713862,0.11173105092433175,0.8879485960638126,0.0003203530118555951
a132,b57,178270.55889992104,28644.331303343588,1049163.979722921,454252.42802275677,0.000700236681565618,0.9981941550949758,0.001105608223458592
a132,b58,178270.55889992104,28644.331303343588,957579.6701598847,540998.6217057523,0.105331300518015,0.894394209869483,0.0002744896125019025
a132,b59,178270.55889992104,28644.331303343588,1042324.9933363084,536106.3218914666,0.10637226266291637,0.8933218320289525,0.0003059053081312036
a132,b64,178270.55889992104,28644.331303343588,772369.3865635801,548593.0276144278,0.20791321750510108,0.7918963909598903,0.0001903915350086049
a132,b65,178270.55889992104,28644.331303343588,851200.168947594,531448.8914923286,0.10892084385335762,0.8905517850719349,0.0005273710747074976
a132,b66,178270.55889992104,28644.331303343588,670344.0565277844,479046.7735054273,0.0,0.9974076594808552,0.0025923405191449144
a132,b67,178270.55889992104,28644.331303343588,344534.61309654603,513951.23295059486,0.15512556552992715,0.844643905949858,0.00023052852021476807
a132,b69,178270.55889992104,28644.331303343588,325993.8291348114,611148.309095296,0.2765106083109815,0.7221084945484783,0.0013808971405402963
a132,b70,178270.55889992104,28644.331303343588,197992.53619396227,643081.6452189127,0.0,0.993151452087357,0.006848547912643016
a132,c1,178270.55889992104,28644.331303343588,1029495.6787346387,1093358.4854667636,0.9996129689106906,0.0,5.0333024348566905e-05
a132,c10,178270.55889992104,28644.331303343588,284551.77049970883,1053495.2482449873,0.9999864768229765,0.0,1.352317702350936e-05
a132,c100,178270.55889992104,28644.331303343588,776208.0093587819,893665.6834981428,0.9999876367935266,0.0,1.2363206473325113e-05
a132,c101,178270.55889992104,28644.331303343588,825319.2245124967,809434.179252157,0.9998892084212915,0.0,0.00011079157870859797
a132,c102,178270.55889992104,28644.331303343588,702193.313825871,871497.7567455291,0.999954959866643,0.0,4.504013335695599e-05
a132,c103,178270.55889992104,28644.331303343588,707969.2042577951,787116.6524582781,0.9998487757446535,0.0,0.00015122425534649676
a132,c104,178270.55889992104,28644.331303343588,774132.1324131034,736197.0391166651,0.9997589708536726,0.0,0.00024102914632738578
a132,c105,178270.55889992104,28644.331303343588,60368.959449497386,872336.5991382409,0.9999438084405433,0.0,5.619155945672863e-05
a132,c106,178270.55889992104,28644.331303343588,139984.27743806786,884507.0658766379,0.9999589693979056,0.0,4.103060209442774e-05
a132,c107,178270.55889992104,28644.331303343588,120016.08638235273,815226.3201256018,0.9999398154021503,0.0,6.0184597849762296e-05
a132,c108,178270.55889992104,28644.331303343588,23064.110655108896,847217.0580075011,0.9999366247669756,0.0,6.337523302427684e-05
a132,c109,178270.55889992104,28644.331303343588,36946.55334075983,952859.5970331046,0.9999495884725752,0.0,5.041152742484596e-05
a132,c11,178270.55889992104,28644.331303343588,890466.0589397129,1068261.6445746098,0.999612221835831,0.0,5.0738262113850096e-05
a132,c110,178270.55889992104,28644.331303343588,111266.20677200476,958874.3636719271,0.9999542752147984,0.0,4.5724785201625946e-05
a132,c12,178270.55889992104,28644.331303343588,987301.9510510532,1056522.7198430013,0.9996137062319601,0.0,4.993307724861121e-05
a132,c13,178270.55889992104,28644.331303343588,931738.1209791275,792376.6428790938,0.9999667920095829,0.0,3.3207990417097974e-05
a132,c134,178270.55889992104,28644.331303343588,57163.48514082397,750775.937193706,0.9998910607617366,0.0,0.00010893923826338245
a132,c135,178270.55889992104,28644.331303343588,41373.984119039116,796477.1752643737,0.9999237534076499,0.0,7.624659234999505e-05
a132,c136,178270.55889992104,28644.331303343588,122459.54909320513,766288.2074491527,0.9997923338882168,0.0,0.0002076661117832233
a132,c137,178270.55889992104,28644.331303343588,20852.555120490008,772703.64882607,0.9999213139299974,0.0,7.868607000255887e-05
a132,c138,178270.55889992104,28644.331303343588,104919.85673231333,704825.4490640372,0.9756377356043698,0.02392901967426148,0.00043324472136867795
a132,c139,178270.55889992104,28644.331303343588,35384.528283531174,673244.3521727859,0.6749841333071417,0.32489125401940827,0.0001246126734499841
a132,c14,178270.55889992104,28644.331303343588,1047978.4101708014,754614.1145684763,0.9982212550827216,0.00026267210700151635,0.0015160728102768272
a132,c15,178270.55889992104,28644.331303343588,956733.4992490832,936424.6213290439,0.9996205478821049,0.0,4.62219431102438e-05
a132,c16,178270.55889992104,28644.331303343588,939901.8635137879,1006756.500805899,0.9996886754500105,0.0,9.26732870180464e-06
a132,c17,178270.55889992104,28644.331303343588,1003185.1132216303,947494.7985941062,0.9996195271767306,0.0,4.677560698954851e-05
a132,c18,178270.55889992104,28644.331303343588,984537.5483315206,867397.0043435318,0.9996228137946689,0.0,4.4992838246203575e-05
a132,c189,178270.55889992104,28644.331303343588,14910.218240691096,738306.4254867259,0.8745427232871528,0.1253661401944191,9.113651842814662e-05
a132,c190,178270.55889992104,28644.331303343588,103623.89465635251,1079859.599737932,0.9999509446648759,0.0,4.9055335124017916e-05
a132,c191,178270.55889992104,28644.331303343588,961330.7802811429,1099639.7470421973,0.9996094782172994,0.0,5.222649027221044e-05
a132,c192,178270.55889992104,28644.331303343588,1086408.617344724,1070764.23352372,0.9996199141495238,0.0,4.6565700327634804e-05
a132,c2,178270.55889992104,28644.331303343588,1039463.4391635872,1050743.2393135552,0.9959173322085246,0.003767873202509273,1.1558014557600871e-05
a132,c21,178270.55889992104,28644.331303343588,179794.43967120766,1021967.9125518544,0.9999917425036905,0.0,8.25749630950519e-06
a132,c22,178270.55889992104,28644.331303343588,107708.62471309282,1032704.6443301798,0.9999520370422034,0.0,4.796295779663476e-05
a132,c3,178270.55889992104,28644.331303343588,1056691.473846119,996044.2766450125,0.9996875718744642,0.0,9.865944064595356e-06
a132,c34,178270.55889992104,28644.331303343588,512732.31188483926,982248.0094862839,0.999954270076911,0.0,4.572992308901262e-05
a132,c35,178270.55889992104,28644.331303343588,398576.8991529565,959712.0982521835,0.9999583293488784,0.0,4.1670651121566745e-05
a132,c36,178270.55889992104,28644.331303343588,495884.7935896085,899267.0127529339,0.9999582998650811,0.0,4.170013491895745e-05
a132,c37,178270.55889992104,28644.331303343588,598458.7097485351,957923.5298555065,0.9999526896764761,0.0,4.731032352393995e-05
a132,c38,178270.55889992104,28644.331303343588,707653.9707010174,977959.6926329604,0.9996136410809889,0.0,4.9968417259939443e-05
a132,c39,178270.55889992104,28644.331303343588,782223.5694588752,1021415.5942026138,0.999603765285067,0.0,5.5325371008474413e-05
a132,c4,178270.55889992104,28644.331303343588,1076590.0493736912,879071.4901408796,0.999621234575304,0.0,4.5849458326571426e-05
a132,c40,178270.55889992104,28644.331303343588,893429.2945914436,948695.2677742166,0.9996222578980587,0.0,4.529437469487185e-05
a132,c41,178270.55889992104,28644.331303343588,810690.2408677752,1076167.849059671,0.99960464287324,0.0,5.4849338566087346e-05
a132,c42,178270.55889992104,28644.331303343588,851312.8179095903,881757.3527588245,0.9996218350758076,0.0,4.5523727271750856e-05
a132,c43,178270.55889992104,28644.331303343588,804006.8445899538,969516.345963283,0.999610139177924,0.0,5.1867963676097176e-05
a132,c44,178270.55889992104,28644.331303343588,829797.6737558885,699814.8732983172,0.9996331232454742,0.0,0.00036687675452593807
a132,c47,178270.55889992104,28644.331303343588,907526.9512372671,707985.8443158871,0.1627551246486853,0.8282366972171181,0.009008178134196444
a132,c5,178270.55889992104,28644.331303343588,1019766.8348705258,974809.2841422296,0.9996190257429486,0.0,4.704760102410828e-05
a132,c55,178270.55889992104,28644.331303343588,527088.8973784909,823582.004934491,0.9999357160660479,0.0,6.42839339520603e-05
a132,c56,178270.55889992104,28644.331303343588,296753.5987841593,798192.0165681869,0.9997939297621895,0.0,0.00020607023781055132
a132,c6,178270.55889992104,28644.331303343588,61345.589020799234,1021719.9740546513,0.9999499547504792,0.0,5.004524952081753e-05
a132,c68,178270.55889992104,28644.331303343588,312075.15330360475,673832.2632165457,0.26175756156666785,0.7336909109704117,0.004551527462920402
a132,c71,178270.55889992104,28644.331303343588,162731.61839293406,686389.2439383302,0.48157197017624215,0.5148971684789121,0.0035308613448457545
a132,c72,178270.55889992104,28644.331303343588,311681.6656260563,720475.9586386625,0.9237179182628669,0.07476614860141943,0.0015159331357136865
a132,c73,178270.55889992104,28644.331303343588,379619.5918390661,813014.3237628639,0.9998738554021753,0.0,0.00012614459782462419
a132,c74,178270.55889992104,28644.331303343588,437776.4989834509,750125.3493307976,0.9993085575266822,0.0,0.0006914424733176806
a132,c75,178270.55889992104,28644.331303343588,513460.2729624406,1039959.5415156368,0.9999519123524595,0.0,4.808764754037133e-05
a132,c76,178270.55889992104,28644.331303343588,590310.551916678,1036467.2032702942,0.9996159827122894,0.0,4.8698240084152286e-05
a132,c77,178270.55889992104,28644.331303343588,661495.9907331095,1072313.7780121558,0.9996756745574407,0.0,1.6319436778663775e-05
a132,c78,178270.55889992104,28644.331303343588,695239.607872108,1057456.502963125,0.9996121993273218,0.0,5.075047146315586e-05
a132,c79,178270.55889992104,28644.331303343588,638782.3110764966,1042921.4007437215,0.9996151636425105,0.0,4.914253024133076e-05
a132,c8,178270.55889992104,28644.331303343588,752186.2060139113,1063865.170288348,0.999602858985893,0.0,5.5816977234061077e-05
a132,c80,178270.55889992104,28644.331303343588,733198.1048907868,722431.23074712,0.9998104682656078,0.0,0.00018953173439221422
a132,c81,178270.55889992104,28644.331303343588,744923.960448284,683980.9210821056,0.8187069790066914,0.18019128037598742,0.0011017406173210833
a132,c82,178270.55889992104,28644.331303343588,646299.5048373977,761153.8230079168,0.999474637062472,0.0,0.000525362937528112
a132,c83,178270.55889992104,28644.331303343588,715113.0384187739,919804.5543924351,0.9999520966685601,0.0,4.7903331439832806e-05
a132,c84,178270.55889992104,28644.331303343588,590431.6157292326,892193.3997171706,0.9999545520136641,0.0,4.544798633581017e-05
a132,c85,178270.55889992104,28644.331303343588,661433.0557595086,837510.2908493592,0.999946621540133,0.0,5.337845986697575e-05
a132,c89,178270.55889992104,28644.331303343588,244166.85053308943,945660.2922961597,0.9999588030192818,0.0,4.119698071819964e-05
a132,c9,178270.55889992104,28644.331303343588,374588.29412927176,1077412.6892032835,0.9999513324546725,0.0,4.8667545327432794e-05
a132,c90,178270.55889992104,28644.331303343588,211695.56884644312,799934.3950554734,0.9998043445145204,0.0,0.00019565548547969278
a132,c92,178270.55889992104,28644.331303343588,483239.73026901373,694116.1311201806,0.16613307874305647,0.8262600867073546,0.007606834549588892
a132,c93,178270.55889992104,28644.331303343588,567909.5658764879,744327.5041265424,0.9996165336867712,0.0,0.0003834663132289184
a132,c95,178270.55889992104,28644.331303343588,497946.9785217651,1091943.303834598,0.9996159774417385,0.0,4.870109900286182e-05
a132,c96,178270.55889992104,28644.331303343588,636933.5865159038,1100828.8712536192,0.9996057768542131,0.0,5.423423030823461e-05
a132,c97,178270.55889992104,28644.331303343588,457945.7852829433,1081824.1873569612,0.9996166901360581,0.0,4.8314510363500246e-05
a132,c98,178270.55889992104,28644.331303343588,525122.4721721654,1087478.289113556,0.9996142990052787,0.0,4.961153767083962e-05
a132,c99,178270.55889992104,28644.331303343588,764320.2635706618,800272.0257677863,0.999906900701652,0.0,9.309929834802659e-05
a133,a133,191396.63816203005,55054.906258921466,191396.63816203005,55054.906258921466,0.06025632520770621,0.9396379687224841,1.9824387001220148e-08
a133,a140,191396.63816203005,55054.906258921466,657799.9344759176,106813.5476831162,0.08606318823509586,0.9139368117649042,0.0
a133,a141,191396.63816203005,55054.906258921466,559503.9171400985,170225.47241325825,0.07185803791584619,0.9281419620841538,0.0
a133,a142,191396.63816203005,55054.906258921466,697489.1381251899,33731.56097852739,0.10185123309818817,0.8981487599926838,6.909128033085564e-09
a133,a143,191396.63816203005,55054.906258921466,587417.5922031568,34160.064022870574,0.10561971458851066,0.8943802780392275,7.372261917326568e-09
a133,a144,191396.63816203005,55054.906258921466,764120.2737484153,127496.77641676567,0.05687068789147744,0.9431293121085226,0.0
a133,a145,191396.63816203005,55054.906258921466,801969.8786380383,40813.14938665215,0.07559592492617374,0.9244040722927792,2.7810471950151478e-09
a133,a146,191396.63816203005,55054.906258921466,764684.5824278677,213777.02528307578,0.03995750327311207,0.9600424967268879,0.0
a133,a147,191396.63816203005,55054.906258921466,808104.6029462998,305876.3946884389,0.020115620341265926,0.9798754674712563,8.912187477766473e-06
a133,a148,191396.63816203005,55054.906258921466,755661.7892370732,424910.8419180814,0.01511399321221156,0.9844162301507331,0.0004697766370553416
a133,a149,191396.63816203005,55054.906258921466,340425.32480170863,419500.2795059868,0.4962912815627845,0.5036133303764339,9.538806078165215e-05
a133,a150,191396.63816203005,55054.906258921466,284022.0021387968,371686.3067146672,0.041832057098930196,0.9580713124197199,9.663048134982133e-05
a133,a151,191396.63816203005,55054.906258921466,347472.4264356048,23423.759017483484,0.09619835902035714,0.903801583514087,5.746555584802562e-08
a133,a152,191396.63816203005,55054.906258921466,457036.70542516606,29901.583668573876,0.1091999857559844,0.8907999887154159,2.5528599693626305e-08
a133,a153,191396.63816203005,55054.906258921466,265425.91818751773,267858.216070384,0.025196084988608022,0.974803893562015,2.144937695056988e-08
a133,a154,191396.63816203005,55054.906258921466,337992.9638296548,283634.7635324999,0.04718652697251879,0.9528133185486388,1.5447884253466178e-07
a133,a155,191396.63816203005,55054.906258921466,123569.25872662885,174761.65993260653,0.03853560126004536,0.9614643936958976,5.044056966973094e-09
