O_id,D_id,distance
a2,a168,4.290599738025122
a2,a169,3.1597225711855526
a2,a170,4.083539726504405
a2,a171,8.51770719395677
a2,a172,7.9909336693704685
a2,a173,9.1663166793906
a2,a174,8.229428865336192
a2,a175,7.727393092374899
a2,a176,3.2775756031779135
a2,a177,2.973906906626493
a2,a178,3.8853533090139942
a2,a179,3.2078527679175943
a2,a180,4.1499953914635075
a2,a181,3.60726697163831
a2,a182,7.689131774869112
a2,a183,5.473060104988399
a2,a184,3.9634155079270177
a2,a185,1.3933997059798997
a2,a186,0.0
a2,a187,0.0
a2,a188,2.7405372061766906
a2,a189,5.767242865750262
a2,a190,7.887286230944016
a2,a191,7.499519150555425
a2,a192,8.164483898485004
a2,a193,9.166629096224725
a2,a194,8.107394822283732
a3,a4,0.008412542229081481
a3,a5,0.0
a3,a6,0.0
a3,a7,0.0
a3,a8,7.082625909985902
a3,a9,7.557505857265651
a3,a10,2.9731245092042573
a3,a11,2.6929217608700093
a3,a12,3.8157442237972954
a3,a13,2.9265043868777463
a3,a14,3.4942585835155358
a3,a15,2.9305658642800907
a3,a16,1.5764015641853149
a3,a17,2.677732771081651
a3,a18,3.4265621230982597
a3,a19,1.5705263523164341
a3,a20,0.4959874822783126
a3,a21,0.39658208984657983
a3,a22,0.16671578052227695
a3,a23,0.6478243393533774
a3,a24,0.4822681553948816
a3,a25,1.7885903492556972
a3,a26,2.3700264061219163
a3,a27,1.780079490613557
a3,a28,1.960896528152689
a3,a29,0.9303717031730462
a3,a30,1.4145401417191397
a3,a31,4.823914054776166
a3,a32,0.9636311080949895
a3,a33,0.3329826056072645
a3,a34,0.0
a3,a35,0.5362336759407256
a3,a36,0.617405729708275
a3,a37,7.77590169008474
a3,a38,7.706928487901909
a3,a39,8.594497534820086
a3,a40,7.544425674607241
a3,a41,5.751577031010042
a3,a42,5.579239136872074
a3,a43,7.908561992445846
a3,a44,8.519248046305243
a3,a45,7.042227332447936
a3,a46,7.826492928436631
a3,a47,2.7191292018046918
a3,a48,3.205583082349841
a3,a49,4.938914806568566
a3,a50,3.1175683995169785
a3,a51,5.171012487059925
a3,a52,4.341096075787401
a3,a53,5.481812424515153
a3,a54,3.239116276526539
a3,a55,2.794727973381415
a3,a56,2.7459673720536864
a3,a57,0.9796510582480493
a3,a58,2.736559350799081
a3,a59,2.129038516212861
a3,a60,2.5461933730626525
a3,a61,2.7078787567707105
a3,a62,6.514663070903117
a3,a63,7.27696567195467
a3,a64,6.877944876637407
a3,a65,7.1642075603599755
a3,a66,6.929982055376889
a3,a67,6.429149655400597
a3,a68,7.906431366590596
a3,a69,7.579829797240526
a3,a70,7.78823162172593
a3,a71,7.8377007766793305
a3,a72,8.329899177415154
a3,a73,8.65352435710805
a3,a74,6.913962417236796
a3,a75,7.800725767693672
a3,a76,6.979382039078144
a3,a77,6.460521705911974
a3,a78,8.038486257918404
a3,a79,6.9427679159837785
a3,a80,6.072833612509236
a3,a81,6.1594407895472845
a3,a82,5.047028395775689
a3,a83,4.240451063844183
a3,a84,5.193480896043717
a3,a85,5.944184184607812
a3,a86,5.438034166395804
a3,a87,4.123442193644229
a3,a88,4.338578664253624
a3,a89,6.8692310512800185
a3,a90,3.6864362092451484
a3,a91,1.27564768972314
a3,a92,3.6965997152193117
a3,a93,4.522717642090436
a3,a94,4.116953893451184
a3,a95,3.1762308579389344
a3,a96,3.011957143211179
a3,a97,3.743811201248776
a3,a98,1.4089677162067231
a3,a99,2.2415627504638014
a3,a100,1.9459405167242447
a3,a101,2.9918354745633917
a3,a102,7.011889799678889
a3,a103,6.750490480441175
a3,a104,9.084082260655988
a3,a105,8.44547323885589
a3,a106,8.88699740930633
a3,a107,3.830453105043488
a3,a108,4.858295166336016
a3,a109,4.739725291927234
a3,a110,4.500371625080918
a3,a111,3.6310072344682034
a3,a112,4.172855829729427
a3,a113,4.77916159280265
a3,a114,3.6737840727761117
a3,a115,2.954909375843463
a3,a116,2.8324932076534015
a3,a117,5.446660638346252
a3,a118,4.374341941959743
a3,a119,5.487025812664167
a3,a120,6.404275981429417
a3,a121,6.475608903893347
a3,a122,6.005565623403641
a3,a123,6.642205153499899
a3,a124,6.274357924501447
a3,a125,7.303703025900957
a3,a126,6.225571977479672
a3,a127,5.5687258279598195
a3,a128,3.2348401916328373
a3,a129,3.552851352920418
a3,a130,2.6127730725046674
a3,a131,2.0974960763334627
a3,a132,2.329658086263192
a3,a133,2.6711998115344024
a3,a134,1.8508289070994854
a3,a135,2.2225226996673584
a3,a136,1.4850325143932646
a3,a137,5.945627839853781
a3,a138,5.569434375119899
a3,a139,5.34117101560082
a3,a140,5.247960674958821
a3,a141,5.518259794039515
a3,a142,6.0768186635555015
a3,a143,8.129879405879612
a3,a144,7.338059760727532
a3,a145,6.620960664677492
a3,a146,4.947929426557663
a3,a147,5.221768354984309
a3,a148,5.4402695474207245
a3,a149,7.58452803925786
a3,a150,7.3017876616755935
a3,a151,6.825623669283184
a3,a152,7.654061534763143
a3,a153,4.062390532752896
a3,a154,2.493468583239431
a3,a155,2.2575080429740546
a3,a156,1.4463034898454432
a3,a157,3.0192998476031834
a3,a158,2.4164191777396873
a3,a159,1.6946380407575832
a3,a160,7.378680549372428
a3,a161,3.8323917371827725
a3,a162,3.316635976119671
a3,a163,4.420122999766607
a3,a164,4.836165691309253
a3,a165,4.249774038015924
a3,a166,3.898303961778379
a3,a167,3.299747495038267
a3,a168,4.367349338405168
a3,a169,5.269227187281891
a3,a170,4.581525787700657
a3,a171,7.461874763076924
a3,a172,7.4400244289234205
a3,a173,5.714650599780081
a3,a174,6.413234462528589
a3,a175,6.4683892613624465
a3,a176,3.615644982395375
a3,a177,4.3500321678137075
a3,a178,3.43560985754901
a3,a179,3.9166074582345245
a3,a180,2.8680911043242885
a3,a181,3.6265933030160404
a3,a182,9.479627975781378
a3,a183,8.819853871064655
a3,a184,8.871388829381534
a3,a185,8.906632897925657
a3,a186,8.727565076336465
a3,a187,7.868482804579233
a3,a188,5.80026182043508
a3,a189,4.0180074767881475
a3,a190,3.4191586738850184
a3,a191,1.2612047139337597
a3,a192,0.05127608404117841
a3,a193,2.9367274908767627
a3,a194,7.821983764108605
a4,a5,0.0
a4,a6,0.8620286823750042
a4,a7,0.09919154993527939
a4,a8,7.120667589111792
a4,a9,7.593575172390453
a4,a10,1.529291810500805
a4,a11,0.844916803108446
a4,a12,2.3533998368767497
a4,a13,1.6499922129090145
a4,a14,2.1949753550134856
a4,a15,1.492911348380721
a4,a16,0.9761874622534614
a4,a17,2.100898362282553
a4,a18,2.443152012711888
a4,a19,0.08206170561585803
a4,a20,1.3149734018742951
a4,a21,1.23555088058237
a4,a22,0.9641865420766647
a4,a23,1.5788766916454984
a4,a24,0.9769445552733865
a4,a25,2.597117529475882
a4,a26,3.2814028402076896
a4,a27,1.8760419925446616
a4,a28,2.050053201804045
a4,a29,1.0263723013781527
a4,a30,1.809914945731503
a4,a31,4.571934691438167
a4,a32,0.7095326839344692
a4,a33,0.0
a4,a34,0.0
a4,a35,0.513709048527194
a4,a36,0.6151762536900142
a4,a37,7.849024066885343
a4,a38,7.7805201482607105
a4,a39,8.656446090599646
a4,a40,7.615912596134362
a4,a41,5.75063176371934
a4,a42,5.550487271352992
a4,a43,7.855930835199421
a4,a44,8.573838841538773
a4,a45,6.952456107425166
a4,a46,7.915343764796684
a4,a47,3.4639341483954764
a4,a48,4.065143466417751
a4,a49,4.948630980404041
a4,a50,3.1955954101767814
a4,a51,4.781452634969646
a4,a52,3.369105023762623
a4,a53,4.90982968318062
a4,a54,2.9848771742709634
a4,a55,2.553920820575612
a4,a56,2.235808341391643
a4,a57,1.0705181774174357
a4,a58,2.805902373286552
a4,a59,2.2143565953948126
a4,a60,2.6256398359795834
a4,a61,2.7803591493327366
a4,a62,6.505673167308051
a4,a63,7.270164077548666
a4,a64,6.888981472447667
a4,a65,7.187303414494983
a4,a66,6.93623054982478
a4,a67,6.3867832082344655
a4,a68,7.920018056051698
a4,a69,7.543570745270377
a4,a70,7.809474777819932
a4,a71,7.7890745046005385
a4,a72,8.371878855208738
a4,a73,8.447269959965658
a4,a74,6.761362878888243
a4,a75,7.658977630131919
a4,a76,6.878198080896775
a4,a77,6.32177306918471
a4,a78,7.866747375000845
a4,a79,6.761746276585347
a4,a80,5.956782042660909
a4,a81,6.099169160911408
a4,a82,4.937500648822039
a4,a83,4.199144038383618
a4,a84,5.127715155706342
a4,a85,5.843938103199771
a4,a86,5.273869546700103
a4,a87,4.091890903675417
a4,a88,4.352472835127283
a4,a89,7.122701522641542
a4,a90,4.353690141487464
a4,a91,1.9293847349805917
a4,a92,3.4078922994799803
a4,a93,4.251988382181579
a4,a94,3.7380764304800356
a4,a95,2.8767471043853226
a4,a96,2.6687464325824677
a4,a97,3.1588811064903
a4,a98,0.9842432477628367
a4,a99,2.1750785817248772
a4,a100,1.9239536215951758
a4,a101,2.9495985543809495
a4,a102,6.807893484012655
a4,a103,6.550525261916117
a4,a104,8.840381431653283
a4,a105,8.218322915128788
a4,a106,8.67955236934038
a4,a107,3.662574057035759
a4,a108,4.672024720138813
a4,a109,4.611526139811654
a4,a110,4.383372618035788
a4,a111,3.536377485834283
a4,a112,3.9582719787358713
a4,a113,4.586932729235675
a4,a114,3.4035062169189674
a4,a115,2.7683149789822017
a4,a116,2.698711055349582
a4,a117,5.5048356774712195
a4,a118,4.390918775496574
a4,a119,5.524307564834264
a4,a120,6.4391270806853615
a4,a121,6.560891728844228
a4,a122,6.086719932275821
a4,a123,6.694108687458308
a4,a124,6.362195421315399
a4,a125,7.385952080082677
a4,a126,6.382055951001061
a4,a127,5.716146368320236
a4,a128,3.8100459584096917
a4,a129,4.1692710170748875
a4,a130,3.2759883716916485
a4,a131,1.9194881012893865
a4,a132,2.0594494226443425
a4,a133,2.441950147697447
a4,a134,1.5887046736032375
a4,a135,2.126860581940522
a4,a136,1.2902461893727362
a4,a137,5.722596215063006
a4,a138,5.289964230464511
a4,a139,5.104044264706508
a4,a140,5.012956196639087
a4,a141,5.3160798255733495
a4,a142,5.907242888695189
a4,a143,7.8789858806002275
a4,a144,7.124267347672709
a4,a145,6.416551736732985
a4,a146,5.028635064330779
a4,a147,5.387607538527335
a4,a148,5.7152285029542895
a4,a149,7.727927393015706
a4,a150,7.454710831417828
a4,a151,6.920058105265428
a4,a152,7.787101521586069
a4,a153,4.630172273598751
a4,a154,2.814202581769002
a4,a155,2.796360613916187
a4,a156,1.8608042545281662
a4,a157,3.2779244354154815
a4,a158,2.5493689390032728
a4,a159,2.0231098837136328
a4,a160,7.13942537464816
a4,a161,3.906729959108499
a4,a162,3.3999388584398464
a4,a163,4.50656694356873
a4,a164,4.966986620853778
a4,a165,4.603529559570748
a4,a166,4.412117218166565
a4,a167,3.7323160425901394
a4,a168,4.762516067960436
a4,a169,5.573143087807507
a4,a170,5.124823417077694
a4,a171,7.128609828175949
a4,a172,7.1805035534714925
a4,a173,5.0657095724016
a4,a174,6.061828422286667
a4,a175,6.169454099335846
a4,a176,3.7869243971325814
a4,a177,4.601629968487026
a4,a178,3.6292857214502563
a4,a179,4.015063205420588
a4,a180,2.9721154642655945
a4,a181,3.7136409188893587
a4,a182,9.244201782650316
a4,a183,8.687669819335945
a4,a184,8.811145851456828
a4,a185,8.9627204936246
a4,a186,8.81410418723255
a4,a187,7.957460842583845
a4,a188,6.1347976069650985
a4,a189,4.651292678521623
a4,a190,4.30993359885503
a4,a191,2.233582956454441
a4,a192,0.0
a4,a193,1.1023595960562083
a4,a194,7.5642730900855835
a5,a6,0.0
a5,a7,0.09040734062217516
a5,a8,7.150810688178644
a5,a9,7.62547460912288
a5,a10,2.954415662218586
a5,a11,2.6576992419644347
a5,a12,3.799848607369674
a5,a13,2.9160012981607193
a5,a14,3.482865788355927
a5,a15,2.9130740086930196
a5,a16,1.570997167569044
a5,a17,2.673652682109972
a5,a18,3.4211482443620675
a5,a19,1.5634641917803083
a5,a20,0.7883825791396146
a5,a21,0.5698198495078644
a5,a22,0.534544836256035
a5,a23,0.6378648889308547
a5,a24,0.8099741862945731
a5,a25,1.922236140617155
a5,a26,2.3642251945109094
